车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
6327,296.9653,758.6046_0.688456_1024.012,Right,20.65355,0_4,66_51
6328,298.5653,936.619_0.8433979_908.089,Left,11.84091,0_2,65_51
6329,299.2053,1128.593_0.9621004_1091.483,Left,25.54379,2_0,61_66
6330,299.6853,1127.173_0.8429536_1100.371,Left,8.800854,0_1,61_51
6331,300.8054,948.4979_0.688456_909.7896,Left,9.496496,0_4,65_61
6332,301.2854,760.5212_0.8429536_1012.166,Right,15.89606,0_1,66_65
6333,301.4454,933.6493_0.8651666_907.6638,Left,21.26085,0_0,65_66
6334,302.0854,936.619_0.8651666_908.089,Left,27.94841,0_0,65_51
6335,302.2454,759.5629_0.8429536_1018.089,Right,31.24625,0_1,66_61
6336,303.5254,1127.646_0.8651666_1097.408,Left,27.35807,0_0,61_66
6337,303.8454,883.7171_0.8429536_1174.058,Left,13.26059,0_1,51_65
6338,304.9655,759.0837_0.8429536_1021.051,Right,25.86044,0_1,66_61
6339,305.7655,1128.593_0.730626_1091.483,Left,28.29527,0_3,61_66
6340,308.3255,758.6046_0.9621004_1024.012,Right,8.430202,2_0,66_51
6341,308.4855,948.4979_0.688456_909.7896,Left,29.22486,0_4,65_61
6342,309.6056,880.7526_0.8433979_1173.598,Left,6.132602,0_2,51_65
6343,310.2456,759.5629_0.8429536_1018.089,Right,14.6939,0_1,66_61
6344,310.5656,948.4979_0.9621004_909.7896,Left,20.44594,2_0,65_61
6345,312.3256,1128.12_0.730626_1094.446,Left,9.499974,0_3,61_66
6346,312.8056,933.6493_0.9621004_907.6638,Left,9.293062,2_0,65_66
6347,313.7657,760.5212_0.8651666_1012.166,Right,27.7635,0_0,66_65
6348,314.4057,760.042_0.9621004_1015.128,Right,12.70728,2_0,66_61
6349,314.7257,758.1254_0.730626_1026.974,Right,16.02925,0_3,66_51
6350,315.5257,1129.54_0.8429536_1085.559,Left,19.08502,0_1,61_65
6351,316.0057,759.0837_0.8429536_1021.051,Right,6.422419,0_1,66_61
6352,317.6057,886.6816_0.9621004_1174.519,Left,6.127117,2_0,51_65
6353,318.8858,759.5629_0.730626_1018.089,Right,11.01513,0_3,66_61
6354,319.0458,948.4979_0.9621004_909.7896,Left,27.48832,2_0,65_61
6355,319.5258,880.7526_0.8433979_1173.598,Left,32.29189,0_2,51_65
6356,320.6458,877.7881_0.8651666_1173.138,Left,26.42484,0_0,51_66
6357,320.8058,1127.173_0.730626_1100.371,Left,31.71685,0_3,61_51
6358,320.9658,948.4979_0.9621004_909.7896,Left,26.72511,2_0,65_61
6359,321.1258,892.6105_0.8651666_1175.439,Left,6.534423,0_0,51_61
6360,322.5659,1127.173_0.9621004_1100.371,Left,27.21724,2_0,61_51
6361,323.6859,948.4979_0.8433979_909.7896,Left,8.085185,0_2,65_61
6362,324.8059,760.5212_1.710887_1012.166,Right,13.93023,1_1,66_65
6363,325.2859,760.042_0.8429536_1015.128,Right,32.88029,0_1,66_61
6364,326.0859,758.1254_0.8429536_1026.974,Right,23.14272,0_1,66_51
6365,326.4059,1129.54_0.8433979_1085.559,Left,23.74331,0_2,61_65
6366,328.006,759.5629_0.8429536_1018.089,Right,25.52165,0_1,66_61
6367,328.166,758.6046_0.688456_1024.012,Right,21.64803,0_4,66_51
6368,329.446,936.619_0.730626_908.089,Left,7.098925,0_3,65_51
6369,330.566,1129.54_0.9621004_1085.559,Left,26.07308,2_0,61_65
6370,332.4861,1127.173_0.8433979_1100.371,Left,16.32429,0_2,61_51
6371,333.4461,1129.54_0.9621004_1085.559,Left,18.89527,2_0,61_65
6372,335.0461,948.4979_0.8433979_909.7896,Left,13.66957,0_2,65_61
6373,336.1662,880.7526_0.9621004_1173.598,Left,18.74394,2_0,51_65
6374,336.3262,1129.54_0.8433979_1085.559,Left,16.09902,0_2,61_65
6375,336.4862,936.619_0.9621004_908.089,Left,13.58634,2_0,65_51
6376,336.8062,757.6463_0.730626_1029.935,Right,7.549271,0_3,66_51
6377,341.6063,939.5887_0.730626_908.5142,Left,22.05503,0_3,65_51
6378,342.7263,883.7171_0.8651666_1174.058,Left,20.08091,0_0,51_65
6379,345.9264,936.619_0.9621004_908.089,Left,25.56434,2_0,65_51
6380,346.4064,945.5281_0.9621004_909.3644,Left,14.48977,2_0,65_51
6381,346.8864,939.5887_0.9621004_908.5142,Left,19.26242,2_0,65_51
6382,347.0464,877.7881_0.9621004_1173.138,Left,19.0918,2_0,51_66
6383,347.6864,1130.014_0.8433979_1082.596,Left,13.50259,0_2,61_65
6384,347.8464,760.5212_0.8433979_1012.166,Right,13.24251,0_2,66_65
6385,348.6465,933.6493_0.8651666_907.6638,Left,11.80695,0_0,65_66
6386,348.8065,948.4979_0.8651666_909.7896,Left,14.63898,0_0,65_61
6387,350.5665,760.042_0.9621004_1015.128,Right,24.72066,2_0,66_61
6388,350.7265,945.5281_0.9621004_909.3644,Left,6.396615,2_0,65_51
6389,352.6465,1130.014_0.730626_1082.596,Left,30.94921,0_3,61_65
6390,352.8065,757.6463_0.9621004_1029.935,Right,15.09788,2_0,66_51
6391,352.9666,877.7881_0.8433979_1173.138,Left,18.14979,0_2,51_66
6392,353.6066,758.6046_0.688456_1024.012,Right,7.166457,0_4,66_51
6393,354.7266,1129.54_0.8433979_1085.559,Left,7.201046,0_2,61_65
6394,354.8866,939.5887_0.8651666_908.5142,Left,6.225176,0_0,65_51
6395,354.8866,948.4979_0.730626_909.7896,Left,17.30672,0_3,65_61
6396,355.2066,892.6105_0.730626_1175.439,Left,15.74918,0_3,51_61
6397,355.8466,1127.646_0.8433979_1097.408,Left,5.880023,0_2,61_66
6398,356.3266,933.6493_0.9621004_907.6638,Left,25.31827,2_0,65_66
6399,356.4866,1129.067_0.730626_1088.521,Left,6.379984,0_3,61_66
6400,356.6466,1130.014_0.730626_1082.596,Left,14.89403,0_3,61_65
6401,356.8066,877.7881_0.8651666_1173.138,Left,29.37879,0_0,51_66
6402,357.1266,948.4979_0.8433979_909.7896,Left,32.86526,0_2,65_61
6403,357.2867,1127.173_0.8429536_1100.371,Left,30.35523,0_1,61_51
6404,357.9267,945.5281_0.8651666_909.3644,Left,30.80475,0_0,65_51
6405,359.0467,948.4979_0.9621004_909.7896,Left,6.793867,2_0,65_61
6406,361.4467,1129.54_0.688456_1085.559,Left,22.82955,0_4,61_65
6407,361.6068,939.5887_0.688456_908.5142,Left,10.96084,0_4,65_51
6408,362.5668,936.619_0.688456_908.089,Left,29.10826,0_4,65_51
6409,364.6468,1130.014_0.730626_1082.596,Left,16.05673,0_3,61_65
6410,365.2868,933.6493_0.8651666_907.6638,Left,9.342622,0_0,65_66
6411,368.3269,759.0837_0.730626_1021.051,Right,12.38923,0_3,66_61
6412,368.4869,1127.646_0.8651666_1097.408,Left,6.166308,0_0,61_66
6413,369.1269,1129.54_0.8433979_1085.559,Left,8.67642,0_2,61_65
6414,370.407,1130.014_0.730626_1082.596,Left,23.56563,0_3,61_65
6415,371.047,1127.173_0.8429536_1100.371,Left,32.47546,0_1,61_51
6416,371.207,877.7881_1.710887_1173.138,Left,10.2036,1_1,51_66
6417,371.207,880.7526_0.8429536_1173.598,Left,9.964167,0_1,51_65
6418,371.687,758.1254_0.9621004_1026.974,Right,12.89265,2_0,66_51
6419,372.007,1128.593_0.8651666_1091.483,Left,14.65571,0_0,61_66
6420,373.287,1130.014_0.730626_1082.596,Left,25.76006,0_3,61_65
6421,373.927,948.4979_1.362484_909.7896,Left,26.52467,1_2,65_61
6422,374.087,1129.54_0.8433979_1085.559,Left,13.60628,0_2,61_65
6423,374.247,1129.067_0.8651666_1088.521,Left,12.16207,0_0,61_66
6424,374.567,886.6816_0.688456_1174.519,Left,30.13848,0_4,51_65
6425,375.2071,758.1254_0.730626_1026.974,Right,32.35917,0_3,66_51
6426,375.3671,883.7171_0.688456_1174.058,Left,8.306963,0_4,51_65
6427,375.5271,1127.173_0.8651666_1100.371,Left,7.815508,0_0,61_51
6428,376.4871,757.6463_0.730626_1029.935,Right,9.326083,0_3,66_51
6429,377.7671,1128.593_0.8651666_1091.483,Left,20.3194,0_0,61_66
6430,377.9271,760.5212_0.8429536_1012.166,Right,11.31548,0_1,66_65
6431,378.4071,892.6105_0.9621004_1175.439,Left,8.79094,2_0,51_61
6432,378.5671,1128.12_0.730626_1094.446,Left,19.49215,0_3,61_66
6433,378.8871,1130.014_0.9621004_1082.596,Left,25.81886,2_0,61_65
6434,378.8871,886.6816_1.362484_1174.519,Left,25.10416,1_2,51_65
6435,379.0471,1127.646_1.362484_1097.408,Left,19.72459,1_2,61_66
6436,379.5272,1129.54_0.9621004_1085.559,Left,16.07439,2_0,61_65
6437,380.9672,759.5629_0.8651666_1018.089,Right,8.855018,0_0,66_61
6438,381.6072,933.6493_0.9621004_907.6638,Left,17.48745,2_0,65_66
6439,382.0872,948.4979_1.362484_909.7896,Left,25.50022,1_2,65_61
6440,384.0073,945.5281_0.730626_909.3644,Left,13.60242,0_3,65_51
6441,384.0073,760.5212_0.8433979_1012.166,Right,29.55704,0_2,66_65
6442,384.8073,1127.173_0.8651666_1100.371,Left,10.29229,0_0,61_51
6443,385.2873,760.042_0.9621004_1015.128,Right,18.00771,2_0,66_61
6444,385.6073,1129.54_0.9621004_1085.559,Left,11.20574,2_0,61_65
6445,385.9273,758.1254_0.730626_1026.974,Right,32.62532,0_3,66_51
6446,388.0074,1128.12_0.8429536_1094.446,Left,10.77897,0_1,61_66
6447,388.6474,939.5887_0.730626_908.5142,Left,25.50165,0_3,65_51
6448,389.1274,933.6493_0.8651666_907.6638,Left,33.15803,0_0,65_66
6449,389.2874,942.5584_0.8433979_908.9393,Left,12.40851,0_2,65_51
6450,389.2874,877.7881_0.8429536_1173.138,Left,13.39674,0_1,51_66
6451,389.4474,892.6105_0.9621004_1175.439,Left,6.463217,2_0,51_61
6452,391.5274,889.6461_0.9621004_1174.979,Left,15.70878,2_0,51_65
6453,391.6874,948.4979_0.8433979_909.7896,Left,6.131579,0_2,65_61
6454,391.8474,945.5281_0.9621004_909.3644,Left,23.44144,2_0,65_51
6455,393.1275,886.6816_1.362484_1174.519,Left,26.67094,1_2,51_65
6456,396.8076,760.5212_0.730626_1012.166,Right,24.74401,0_3,66_65
6457,397.4476,892.6105_0.8651666_1175.439,Left,6.423006,0_0,51_61
6458,397.6076,945.5281_0.730626_909.3644,Left,24.12689,0_3,65_51
6459,399.3676,758.6046_0.9621004_1024.012,Right,21.19051,2_0,66_51
6460,400.9677,886.6816_0.8433979_1174.519,Left,30.49501,0_2,51_65
6461,402.0877,757.6463_0.9621004_1029.935,Right,14.80153,2_0,66_51
6462,402.2477,1127.173_0.8429536_1100.371,Left,18.11026,0_1,61_51
6463,404.8077,933.6493_0.8433979_907.6638,Left,20.85436,0_2,65_66
6464,405.4478,939.5887_0.730626_908.5142,Left,5.934089,0_3,65_51
6465,405.7678,760.5212_0.8433979_1012.166,Right,30.27633,0_2,66_65
6466,406.7278,757.6463_0.8651666_1029.935,Right,19.22513,0_0,66_51
6467,406.8878,1128.593_0.8433979_1091.483,Left,8.002672,0_2,61_66
6468,407.2078,892.6105_0.8429536_1175.439,Left,11.14973,0_1,51_61
6469,407.6878,883.7171_0.688456_1174.058,Left,26.94668,0_4,51_65
6470,408.3278,758.6046_0.9621004_1024.012,Right,18.26161,2_0,66_51
6471,408.8078,877.7881_0.8651666_1173.138,Left,18.98405,0_0,51_66
6472,409.2878,948.4979_0.9621004_909.7896,Left,10.21512,2_0,65_61
6473,409.6078,933.6493_0.9621004_907.6638,Left,16.3096,2_0,65_66
6474,413.1279,877.7881_0.8651666_1173.138,Left,25.16189,0_0,51_66
6475,413.4479,892.6105_0.730626_1175.439,Left,13.31045,0_3,51_61
6476,414.728,877.7881_0.9621004_1173.138,Left,7.37977,2_0,51_66
6477,416.328,892.6105_0.688456_1175.439,Left,32.40569,0_4,51_61
6478,416.648,1127.173_0.8433979_1100.371,Left,8.233796,0_2,61_51
6479,418.7281,939.5887_0.8433979_908.5142,Left,19.69019,0_2,65_51
6480,418.7281,948.4979_0.9621004_909.7896,Left,19.16225,2_0,65_61
6481,419.6881,945.5281_0.9621004_909.3644,Left,19.50647,2_0,65_51
6482,420.1681,759.5629_0.8433979_1018.089,Right,9.47191,0_2,66_61
6483,422.0881,948.4979_0.8433979_909.7896,Left,8.617764,0_2,65_61
6484,422.7281,759.0837_0.8433979_1021.051,Right,8.583424,0_2,66_61
6485,422.7281,892.6105_0.730626_1175.439,Left,27.91156,0_3,51_61
6486,422.7281,877.7881_0.8433979_1173.138,Left,23.3849,0_2,51_66
6487,424.8082,758.1254_0.8433979_1026.974,Right,18.23208,0_2,66_51
6488,426.4082,939.5887_0.8429536_908.5142,Left,14.50772,0_1,65_51
6489,426.8882,1127.173_0.8429536_1100.371,Left,14.4459,0_1,61_51
6490,426.8882,886.6816_0.8433979_1174.519,Left,6.387279,0_2,51_65
6491,427.5283,1128.593_0.8433979_1091.483,Left,22.13051,0_2,61_66
6492,428.3283,877.7881_0.8429536_1173.138,Left,13.89663,0_1,51_66
6493,428.8083,889.6461_0.8651666_1174.979,Left,9.827192,0_0,51_65
6494,429.4483,758.6046_0.9621004_1024.012,Right,12.33433,2_0,66_51
6495,429.6083,939.5887_0.8429536_908.5142,Left,27.80997,0_1,65_51
6496,429.7683,759.5629_0.8429536_1018.089,Right,20.59281,0_1,66_61
6497,429.7683,892.6105_0.730626_1175.439,Left,32.25016,0_3,51_61
6498,430.2483,760.5212_0.730626_1012.166,Right,27.51992,0_3,66_65
6499,430.4083,760.042_0.9621004_1015.128,Right,23.92112,2_0,66_61
6500,431.3683,757.6463_0.8651666_1029.935,Right,6.07278,0_0,66_51
6501,431.8484,758.1254_0.8429536_1026.974,Right,26.83549,0_1,66_51
6502,433.9284,880.7526_0.9621004_1173.598,Left,7.661698,2_0,51_65
6503,434.4084,933.6493_0.8429536_907.6638,Left,7.060781,0_1,65_66
6504,435.8484,948.4979_0.9621004_909.7896,Left,19.21501,2_0,65_61
6505,436.0085,759.5629_0.8651666_1018.089,Right,16.84858,0_0,66_61
6506,436.3285,760.5212_0.8429536_1012.166,Right,25.83731,0_1,66_65
6507,436.9685,1127.173_0.9621004_1100.371,Left,16.02052,2_0,61_51
6508,437.1285,759.0837_0.8429536_1021.051,Right,29.90302,0_1,66_61
6509,438.2485,760.5212_0.8433979_1012.166,Right,6.188691,0_2,66_65
6510,438.4085,1129.54_0.8429536_1085.559,Left,24.55461,0_1,61_65
6511,439.2085,1128.12_0.9621004_1094.446,Left,24.31135,2_0,61_66
6512,439.8485,758.6046_0.8651666_1024.012,Right,20.69392,0_0,66_51
6513,441.1286,759.5629_0.8651666_1018.089,Right,25.9364,,66_61
6514,441.2886,760.042_0.8433979_1015.128,Right,6.705773,0_2,66_61
6515,441.2886,892.6105_0.9621004_1175.439,Left,18.79131,2_0,51_61
6516,442.2486,936.619_0.9621004_908.089,Left,17.63249,2_0,65_51
6517,442.4086,1127.646_0.8429536_1097.408,Left,23.98202,0_1,61_66
6518,442.7286,1127.173_0.9621004_1100.371,Left,18.16777,2_0,61_51
6519,442.8886,880.7526_0.8433979_1173.598,Left,26.76691,0_2,51_65
6520,443.2086,939.5887_0.8651666_908.5142,Left,31.09105,0_0,65_51
6521,445.6087,760.5212_0.8429536_1012.166,Right,13.37795,0_1,66_65
6522,448.4887,933.6493_0.9621004_907.6638,Left,15.81316,2_0,65_66
6523,449.6088,886.6816_0.688456_1174.519,Left,14.62854,0_4,51_65
6524,451.6888,948.4979_0.9621004_909.7896,Left,25.79456,2_0,65_61
6525,451.8488,759.5629_0.9621004_1018.089,Right,11.77136,2_0,66_61
6526,452.3288,760.5212_0.730626_1012.166,Right,8.414753,0_3,66_65
6527,453.1288,1129.54_0.8433979_1085.559,Left,17.58433,0_2,61_65
6528,453.6089,759.0837_0.8651666_1021.051,Right,20.81609,0_0,66_61
6529,453.7689,948.4979_0.8429536_909.7896,Left,21.99659,0_1,65_61
6530,454.2489,933.6493_0.730626_907.6638,Left,15.80946,0_3,65_66
6531,454.8889,889.6461_0.730626_1174.979,Left,21.04795,0_3,51_65
6532,455.2089,1127.173_0.730626_1100.371,Left,6.834744,0_3,61_51
6533,455.5289,1128.593_0.9621004_1091.483,Left,16.77635,2_0,61_66
6534,456.6489,933.6493_0.9621004_907.6638,Left,11.71629,2_0,65_66
6535,457.6089,760.042_0.8433979_1015.128,Right,26.84064,0_2,66_61
6536,457.769,760.5212_0.9621004_1012.166,Right,6.221531,2_0,66_65
6537,459.209,948.4979_0.688456_909.7896,Left,22.06588,0_4,65_61
6538,459.209,758.6046_0.8433979_1024.012,Right,21.13876,0_2,66_51
6539,459.689,1127.173_1.710887_1100.371,Left,16.00397,1_1,61_51
6540,459.849,1130.014_0.8651666_1082.596,Left,24.55018,0_0,61_65
6541,460.969,948.4979_0.8433979_909.7896,Left,15.07751,0_2,65_61
6542,461.289,942.5584_0.8429536_908.9393,Left,20.60747,0_1,65_51
6543,461.449,877.7881_0.8433979_1173.138,Left,20.95085,0_2,51_66
6544,461.769,1128.593_0.8429536_1091.483,Left,24.11184,0_1,61_66
6545,462.2491,758.1254_0.8651666_1026.974,Right,23.43592,0_0,66_51
6546,462.5691,759.5629_0.8651666_1018.089,Right,13.97361,0_0,66_61
6547,464.8091,936.619_0.730626_908.089,Left,30.60373,0_3,65_51
6548,464.9691,933.6493_0.8429536_907.6638,Left,19.05493,0_1,65_66
6549,465.4491,892.6105_0.8651666_1175.439,Left,31.62094,0_0,51_61
6550,467.3692,758.6046_0.9621004_1024.012,Right,17.29579,2_0,66_51
6551,467.5292,1128.593_0.688456_1091.483,Left,25.83765,0_4,61_66
6552,468.1692,1130.014_0.9621004_1082.596,Left,22.39766,2_0,61_65
6553,468.4892,1128.12_0.688456_1094.446,Left,15.08843,0_4,61_66
6554,469.7692,877.7881_0.9621004_1173.138,Left,24.62698,2_0,51_66
6555,470.8893,939.5887_0.9621004_908.5142,Left,23.19242,2_0,65_51
6556,471.5293,933.6493_0.688456_907.6638,Left,8.118525,0_4,65_66
6557,472.8093,759.5629_0.8429536_1018.089,Right,28.2606,0_1,66_61
6558,472.8093,892.6105_0.8429536_1175.439,Left,13.98787,0_1,51_61
6559,475.0493,758.6046_1.710887_1024.012,Right,5.572837,1_1,66_51
6560,475.6894,1129.54_0.8429536_1085.559,Left,26.38864,0_1,61_65
6561,476.4894,757.6463_0.9621004_1029.935,Right,23.35053,2_0,66_51
6562,477.9294,758.1254_0.8651666_1026.974,Right,27.02089,0_0,66_51
6563,478.0894,877.7881_0.8651666_1173.138,Left,32.81399,0_0,51_66
6564,478.7294,942.5584_0.9621004_908.9393,Left,14.39151,2_0,65_51
6565,479.2094,939.5887_0.730626_908.5142,Left,27.8149,0_3,65_51
6566,480.1695,1127.173_0.730626_1100.371,Left,10.57513,0_3,61_51
6567,480.1695,1129.54_1.362484_1085.559,Left,23.62902,1_2,61_65
6568,480.6495,1127.646_0.9621004_1097.408,Left,10.9922,2_0,61_66
6569,481.7695,759.5629_0.8433979_1018.089,Right,9.882673,0_2,66_61
6570,482.4095,945.5281_0.8433979_909.3644,Left,26.28139,0_2,65_51
6571,482.7295,948.4979_0.8651666_909.7896,Left,24.74295,0_0,65_61
6572,482.8895,757.6463_0.8429536_1029.935,Right,11.01497,0_1,66_51
6573,484.4896,892.6105_0.8651666_1175.439,Left,15.10965,0_0,51_61
6574,485.4496,948.4979_0.9621004_909.7896,Left,16.66211,2_0,65_61
6575,487.8496,939.5887_0.8651666_908.5142,Left,6.156094,0_0,65_51
6576,488.6497,877.7881_0.8651666_1173.138,Left,19.01558,0_0,51_66
6577,489.4497,1128.12_0.9621004_1094.446,Left,10.40913,2_0,61_66
6578,489.9297,1130.014_0.9621004_1082.596,Left,21.29611,2_0,61_65
6579,491.8497,1127.173_0.9621004_1100.371,Left,13.76509,2_0,61_51
6580,491.8497,1127.646_0.8433979_1097.408,Left,25.36803,0_2,61_66
6581,492.1697,877.7881_0.730626_1173.138,Left,32.62986,0_3,51_66
6582,492.4897,1129.067_0.8651666_1088.521,Left,23.39591,0_0,61_66
6583,492.6497,1129.54_0.9621004_1085.559,Left,11.37712,2_0,61_65
6584,493.2898,933.6493_0.688456_907.6638,Left,28.57264,0_4,65_66
6585,494.0898,889.6461_0.8429536_1174.979,Left,22.80665,0_1,51_65
6586,495.3698,1129.067_0.9621004_1088.521,Left,25.92076,2_0,61_66
6587,496.1698,1130.014_0.8651666_1082.596,Left,26.42194,0_0,61_65
6588,497.1299,948.4979_0.8651666_909.7896,Left,15.63333,0_0,65_61
6589,497.2899,945.5281_0.9621004_909.3644,Left,22.40223,2_0,65_51
6590,497.6099,1129.067_0.688456_1088.521,Left,23.35842,0_4,61_66
6591,498.0899,933.6493_0.8651666_907.6638,Left,19.29271,0_0,65_66
6592,498.0899,942.5584_0.730626_908.9393,Left,7.613123,0_3,65_51
6593,498.5699,759.5629_0.8433979_1018.089,Right,14.21754,0_2,66_61
6594,501.2899,1127.173_0.9621004_1100.371,Left,12.92585,2_0,61_51
6595,502.09,758.1254_0.8433979_1026.974,Right,23.86749,0_2,66_51
6596,502.89,889.6461_0.688456_1174.979,Left,32.84312,0_4,51_65
6597,503.05,1128.12_0.730626_1094.446,Left,19.75102,0_3,61_66
6598,503.69,1129.54_0.9621004_1085.559,Left,19.50872,2_0,61_65
6599,505.9301,945.5281_0.8433979_909.3644,Left,13.96181,0_2,65_51
6600,506.2501,1128.593_0.8433979_1091.483,Left,14.60092,0_2,61_66
6601,506.2501,760.042_0.9621004_1015.128,Right,12.37879,2_0,66_61
6602,506.7301,758.6046_0.9621004_1024.012,Right,12.91961,2_0,66_51
6603,507.5301,760.5212_0.8429536_1012.166,Right,19.64354,0_1,66_65
6604,508.3301,892.6105_0.8433979_1175.439,Left,32.27737,0_2,51_61
6605,508.4901,877.7881_0.688456_1173.138,Left,7.129489,0_4,51_66
6606,509.4501,759.5629_1.362484_1018.089,Right,13.04391,1_2,66_61
6607,509.6101,880.7526_0.730626_1173.598,Left,30.53895,0_3,51_65
6608,510.0901,948.4979_0.8651666_909.7896,Left,16.17676,0_0,65_61
6609,510.5702,759.0837_0.730626_1021.051,Right,7.009267,0_3,66_61
6610,511.6902,1129.54_0.9621004_1085.559,Left,15.27496,2_0,61_65
6611,513.29,1128.593_0.9621004_1091.483,Left,17.04381,2_0,61_66
6612,514.4098,948.4979_0.8651666_909.7896,Left,9.695598,0_0,65_61
6613,515.5296,1127.173_0.688456_1100.371,Left,25.9789,0_4,61_51
6614,515.5296,758.1254_0.9621004_1026.974,Right,18.30654,2_0,66_51
6615,516.0095,883.7171_0.9621004_1174.058,Left,26.90493,2_0,51_65
6616,517.1293,1130.014_0.9621004_1082.596,Left,24.49124,2_0,61_65
6617,517.9292,933.6493_0.8651666_907.6638,Left,30.51781,0_0,65_66
6618,518.4091,1127.173_0.9621004_1100.371,Left,21.24225,2_0,61_51
6619,518.5691,759.5629_1.710887_1018.089,Right,16.59056,1_1,66_61
6620,519.049,760.5212_0.8651666_1012.166,Right,22.20664,0_0,66_65
6621,522.8884,877.7881_0.9621004_1173.138,Left,9.992332,2_0,51_66
6622,523.0483,945.5281_0.730626_909.3644,Left,23.23452,0_3,65_51
6623,523.5283,939.5887_0.8433979_908.5142,Left,18.59636,0_2,65_51
6624,523.6882,889.6461_0.730626_1174.979,Left,24.23365,0_3,51_65
6625,524.808,1127.173_0.9621004_1100.371,Left,11.00052,2_0,61_51
6626,524.968,945.5281_0.9621004_909.3644,Left,25.38182,2_0,65_51
6627,526.7277,757.6463_0.9621004_1029.935,Right,12.77077,2_0,66_51
6628,526.7277,877.7881_0.8651666_1173.138,Left,25.91491,0_0,51_66
6629,527.3676,1128.12_0.8651666_1094.446,Left,26.74949,0_0,61_66
6630,527.3676,892.6105_0.8433979_1175.439,Left,28.14568,0_2,51_61
6631,528.3275,760.5212_0.8651666_1012.166,Right,16.38634,0_0,66_65
6632,530.0872,936.619_0.9621004_908.089,Left,8.367092,2_0,65_51
6633,530.887,757.6463_0.8433979_1029.935,Right,8.11362,0_2,66_51
6634,532.8067,760.5212_1.362484_1012.166,Right,15.38807,1_2,66_65
6635,533.6066,877.7881_0.9621004_1173.138,Left,7.337883,2_0,51_66
6636,535.3663,757.6463_0.8433979_1029.935,Right,11.86272,0_2,66_51
6637,535.6862,933.6493_0.9621004_907.6638,Left,10.69675,2_0,65_66
6638,536.1661,886.6816_0.8429536_1174.519,Left,25.80195,0_1,51_65
6639,536.6461,948.4979_0.9621004_909.7896,Left,16.86808,2_0,65_61
6640,537.2859,880.7526_0.8429536_1173.598,Left,17.42042,0_1,51_65
6641,539.6855,1130.014_0.688456_1082.596,Left,24.41779,0_4,61_65
6642,540.4854,933.6493_0.9621004_907.6638,Left,17.60885,2_0,65_66
6643,540.6454,1127.646_0.8429536_1097.408,Left,12.0221,0_1,61_66
6644,540.8054,936.619_0.9621004_908.089,Left,6.336396,2_0,65_51
6645,541.6052,1127.173_0.688456_1100.371,Left,9.338371,0_4,61_51
6646,542.725,877.7881_0.688456_1173.138,Left,9.909716,0_4,51_66
6647,542.725,892.6105_0.9621004_1175.439,Left,8.152141,2_0,51_61
6648,544.9647,760.5212_0.688456_1012.166,Right,28.32055,0_4,66_65
6649,545.1246,886.6816_0.730626_1174.519,Left,14.91098,0_3,51_65
6650,546.4044,1129.54_1.362484_1085.559,Left,17.8183,1_2,61_65
6651,547.3643,1130.014_0.8429536_1082.596,Left,31.46852,0_1,61_65
6652,547.6842,889.6461_0.8651666_1174.979,Left,10.97839,0_0,51_65
6653,549.2839,757.6463_0.730626_1029.935,Right,23.9642,0_3,66_51
6654,550.0838,1127.173_0.8651666_1100.371,Left,17.03757,0_0,61_51
6655,550.7237,1127.646_0.9621004_1097.408,Left,24.93383,,61_66
6656,551.0436,1128.12_0.688456_1094.446,Left,9.825522,0_4,61_66
6657,551.5236,1128.593_0.8433979_1091.483,Left,25.66415,0_2,61_66
6658,552.8033,892.6105_0.9621004_1175.439,Left,26.95741,2_0,51_61
6659,552.9633,1127.173_0.8651666_1100.371,Left,22.22987,0_0,61_51
6660,554.4031,948.4979_1.710887_909.7896,Left,20.30497,1_1,65_61
6661,554.883,933.6493_0.730626_907.6638,Left,30.22842,0_3,65_66
6662,556.1628,1127.646_0.730626_1097.408,Left,25.83391,0_3,61_66
6663,556.3228,1128.12_0.9621004_1094.446,Left,13.74023,2_0,61_66
6664,556.3228,939.5887_0.9621004_908.5142,Left,25.3851,2_0,65_51
6665,556.8027,760.5212_0.8651666_1012.166,Right,25.57089,0_0,66_65
6666,558.0825,933.6493_0.9621004_907.6638,Left,27.03691,2_0,65_66
6667,559.6822,945.5281_1.362484_909.3644,Left,16.42363,1_2,65_51
6668,560.4821,936.619_0.9621004_908.089,Left,10.48101,2_0,65_51
6669,561.7618,939.5887_0.688456_908.5142,Left,9.141623,0_4,65_51
6670,562.2418,1128.12_0.8429536_1094.446,Left,19.6371,0_1,61_66
6671,564.4814,760.5212_0.9621004_1012.166,Right,17.01508,2_0,66_65
6672,565.6012,886.6816_0.688456_1174.519,Left,32.3983,0_4,51_65
6673,565.7612,948.4979_0.8429536_909.7896,Left,19.59067,0_1,65_61
6674,566.721,1127.173_0.9621004_1100.371,Left,19.67936,2_0,61_51
6675,567.041,759.5629_0.8433979_1018.089,Right,7.751874,0_2,66_61
6676,567.2009,886.6816_0.8429536_1174.519,Left,23.83394,0_1,51_65
6677,567.8408,942.5584_0.8433979_908.9393,Left,19.13482,0_2,65_51
6678,568.8007,877.7881_0.8429536_1173.138,Left,30.72305,0_1,51_66
6679,571.0403,942.5584_0.730626_908.9393,Left,7.642579,0_3,65_51
