车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
13987,300.9654,877.7881_0.730626_1173.138,Left,19.72761,0_3,51_66
13988,301.2854,939.5887_0.9621004_908.5142,Left,8.611058,2_0,65_51
13989,301.2854,760.042_0.730626_1015.128,Right,22.96541,0_3,66_61
13990,301.7654,1127.646_0.9621004_1097.408,Left,25.7871,2_0,61_66
13991,301.7654,892.6105_0.8433979_1175.439,Left,33.09471,0_2,51_61
13992,302.4054,880.7526_0.730626_1173.598,Left,27.49395,0_3,51_65
13993,303.6854,877.7881_0.9621004_1173.138,Left,21.06482,2_0,51_66
13994,305.2855,889.6461_0.9621004_1174.979,Left,25.79151,2_0,51_65
13995,305.7655,945.5281_0.9621004_909.3644,Left,9.303266,2_0,65_51
13996,307.6855,892.6105_0.688456_1175.439,Left,32.78209,0_4,51_61
13997,308.0055,760.042_0.8433979_1015.128,Right,16.25198,0_2,66_61
13998,308.1655,1127.173_1.710887_1100.371,Left,11.65863,1_1,61_51
13999,308.6455,757.6463_0.8429536_1029.935,Right,28.38101,0_1,66_51
14000,308.9655,948.4979_0.9621004_909.7896,Left,16.01312,2_0,65_61
14001,309.9256,1130.014_0.8651666_1082.596,Left,19.35154,0_0,61_65
14002,311.3656,877.7881_0.688456_1173.138,Left,27.58361,0_4,51_66
14003,312.1656,883.7171_0.730626_1174.058,Left,14.06418,0_3,51_65
14004,312.4856,877.7881_1.710887_1173.138,Left,20.28409,1_1,51_66
14005,314.0857,1130.014_0.8433979_1082.596,Left,12.0147,0_2,61_65
14006,314.0857,948.4979_0.8651666_909.7896,Left,24.32339,0_0,65_61
14007,314.4057,758.1254_0.9621004_1026.974,Right,10.21006,2_0,66_51
14008,315.8457,760.5212_0.730626_1012.166,Right,5.641928,0_3,66_65
14009,316.4857,939.5887_0.8651666_908.5142,Left,21.60624,0_0,65_51
14010,316.4857,760.042_1.362484_1015.128,Right,23.75019,1_2,66_61
14011,317.2857,886.6816_0.9621004_1174.519,Left,19.90572,2_0,51_65
14012,317.4457,880.7526_1.362484_1173.598,Left,24.11797,1_2,51_65
14013,318.0858,939.5887_0.9621004_908.5142,Left,9.300372,2_0,65_51
14014,318.2458,757.6463_0.9621004_1029.935,Right,7.439252,2_0,66_51
14015,319.3658,1130.014_0.730626_1082.596,Left,25.58471,0_3,61_65
14016,319.3658,948.4979_0.8429536_909.7896,Left,20.81171,0_1,65_61
14017,319.8458,758.6046_0.8429536_1024.012,Right,19.82565,0_1,66_51
14018,321.1258,886.6816_0.8433979_1174.519,Left,25.7375,0_2,51_65
14019,321.4458,1130.014_0.9621004_1082.596,Left,6.506328,2_0,61_65
14020,321.7658,948.4979_0.8429536_909.7896,Left,12.86743,0_1,65_61
14021,323.2059,1129.54_0.9621004_1085.559,Left,15.12773,2_0,61_65
14022,323.8459,948.4979_1.710887_909.7896,Left,6.771371,1_1,65_61
14023,325.2859,1127.173_0.730626_1100.371,Left,21.67987,0_3,61_51
14024,325.4459,760.5212_0.730626_1012.166,Right,24.31001,0_3,66_65
14025,325.9259,1129.54_0.730626_1085.559,Left,32.11758,0_3,61_65
14026,327.526,1127.173_0.688456_1100.371,Left,29.1379,0_4,61_51
14027,328.646,758.1254_0.9621004_1026.974,Right,23.97868,2_0,66_51
14028,329.286,757.6463_0.9621004_1029.935,Right,16.21971,2_0,66_51
14029,329.926,1127.173_0.8433979_1100.371,Left,9.035779,0_2,61_51
14030,330.566,759.5629_0.8429536_1018.089,Right,19.00756,0_1,66_61
14031,331.6861,758.1254_0.8651666_1026.974,Right,25.96599,0_0,66_51
14032,332.6461,892.6105_0.688456_1175.439,Left,7.463587,0_4,51_61
14033,334.2461,877.7881_0.9621004_1173.138,Left,8.371121,2_0,51_66
14034,335.5262,1129.067_0.730626_1088.521,Left,5.843252,0_3,61_66
14035,336.4862,1127.173_0.730626_1100.371,Left,18.58263,0_3,61_51
14036,336.8062,1128.593_0.730626_1091.483,Left,21.45372,0_3,61_66
14037,339.3662,758.1254_0.688456_1026.974,Right,20.56292,0_4,66_51
14038,340.6463,933.6493_0.688456_907.6638,Left,25.52691,0_4,65_66
14039,341.2863,936.619_0.730626_908.089,Left,12.90398,0_3,65_51
14040,341.4463,877.7881_0.9621004_1173.138,Left,19.7238,2_0,51_66
14041,341.7663,889.6461_0.730626_1174.979,Left,5.983787,0_3,51_65
14042,344.6464,1127.173_0.9621004_1100.371,Left,24.74595,2_0,61_51
14043,345.4464,948.4979_0.9621004_909.7896,Left,13.96465,2_0,65_61
14044,345.6064,936.619_1.710887_908.089,Left,14.79938,1_1,65_51
14045,345.9264,933.6493_0.688456_907.6638,Left,23.53072,0_4,65_66
14046,346.8864,892.6105_0.8651666_1175.439,Left,15.5114,0_0,51_61
14047,349.7665,1127.173_0.688456_1100.371,Left,25.80692,0_4,61_51
14048,350.4065,760.5212_0.8433979_1012.166,Right,19.2256,0_2,66_65
14049,351.6865,1130.014_0.730626_1082.596,Left,23.79991,0_3,61_65
14050,351.8465,933.6493_0.730626_907.6638,Left,22.12133,0_3,65_66
14051,352.6465,892.6105_0.8429536_1175.439,Left,20.08813,0_1,51_61
14052,353.6066,886.6816_0.8429536_1174.519,Left,26.69158,0_1,51_65
14053,355.3666,892.6105_0.688456_1175.439,Left,13.31241,0_4,51_61
14054,356.0066,760.5212_0.8651666_1012.166,Right,30.45297,0_0,66_65
14055,356.4866,1127.173_0.8651666_1100.371,Left,14.22587,0_0,61_51
14056,357.1266,1129.54_0.730626_1085.559,Left,15.96337,0_3,61_65
14057,361.7668,936.619_0.9621004_908.089,Left,6.927457,2_0,65_51
14058,363.0468,1127.646_0.8429536_1097.408,Left,18.86567,0_1,61_66
14059,364.0068,892.6105_0.8651666_1175.439,Left,15.34256,0_0,51_61
14060,364.3268,933.6493_0.8651666_907.6638,Left,11.53286,0_0,65_66
14061,364.3268,886.6816_0.9621004_1174.519,Left,24.20553,2_0,51_65
14062,364.8068,877.7881_0.9621004_1173.138,Left,20.22022,2_0,51_66
14063,364.9668,880.7526_0.688456_1173.598,Left,15.15133,0_4,51_65
14064,365.6068,760.5212_0.8429536_1012.166,Right,23.65216,0_1,66_65
14065,366.4069,759.5629_0.9621004_1018.089,Right,10.17644,2_0,66_61
14066,366.5669,758.1254_0.8429536_1026.974,Right,12.65596,0_1,66_51
14067,369.9269,877.7881_0.8651666_1173.138,Left,32.40951,0_0,51_66
14068,370.727,757.6463_1.710887_1029.935,Right,7.830294,1_1,66_51
14069,371.527,877.7881_0.8433979_1173.138,Left,19.20509,0_2,51_66
14070,373.927,889.6461_0.8429536_1174.979,Left,26.9342,0_1,51_65
14071,374.567,759.0837_0.688456_1021.051,Right,20.89674,0_4,66_61
14072,374.7271,1129.54_0.9621004_1085.559,Left,26.62602,2_0,61_65
14073,375.3671,933.6493_0.8651666_907.6638,Left,25.49799,0_0,65_66
14074,376.6471,759.5629_0.9621004_1018.089,Right,11.8112,2_0,66_61
14075,377.1271,759.0837_0.8429536_1021.051,Right,29.38714,0_1,66_61
14076,377.4471,948.4979_0.8651666_909.7896,Left,9.634295,0_0,65_61
14077,377.6071,760.5212_0.9621004_1012.166,Right,23.53929,2_0,66_65
14078,377.7671,883.7171_0.8433979_1174.058,Left,15.99718,0_2,51_65
14079,378.0871,1128.593_1.710887_1091.483,Left,27.24524,1_1,61_66
14080,378.4071,939.5887_0.9621004_908.5142,Left,18.36859,2_0,65_51
14081,380.4872,760.042_0.688456_1015.128,Right,10.26566,0_4,66_61
14082,380.6472,1127.173_0.688456_1100.371,Left,22.74824,0_4,61_51
14083,381.4472,1130.014_0.9621004_1082.596,Left,15.70609,2_0,61_65
14084,381.9272,760.5212_0.688456_1012.166,Right,8.036028,0_4,66_65
14085,382.0872,1129.54_0.9621004_1085.559,Left,14.95269,2_0,61_65
14086,385.9273,948.4979_0.9621004_909.7896,Left,11.42199,2_0,65_61
14087,386.4073,758.6046_0.9621004_1024.012,Right,8.465202,2_0,66_51
14088,387.0473,1130.014_0.8651666_1082.596,Left,26.03798,0_0,61_65
14089,389.1274,939.5887_0.8651666_908.5142,Left,17.06036,0_0,65_51
14090,389.1274,758.1254_0.8651666_1026.974,Right,13.82532,0_0,66_51
14091,390.7274,1127.646_0.9621004_1097.408,Left,17.95022,2_0,61_66
14092,391.5274,877.7881_0.8433979_1173.138,Left,11.54609,0_2,51_66
14093,391.6874,1129.067_0.9621004_1088.521,Left,12.92062,2_0,61_66
14094,392.0074,760.5212_0.9621004_1012.166,Right,18.7745,2_0,66_65
14095,392.4875,948.4979_0.8429536_909.7896,Left,20.34551,0_1,65_61
14096,392.8075,883.7171_0.8429536_1174.058,Left,32.30614,0_1,51_65
14097,392.9675,758.1254_0.688456_1026.974,Right,32.52967,0_4,66_51
14098,394.2475,1128.12_0.8651666_1094.446,Left,19.40656,0_0,61_66
14099,394.4075,886.6816_0.8651666_1174.519,Left,23.43023,0_0,51_65
14100,394.5675,759.5629_0.8429536_1018.089,Right,16.90021,0_1,66_61
14101,395.3675,877.7881_0.8433979_1173.138,Left,27.35583,0_2,51_66
14102,397.1276,1130.014_0.8429536_1082.596,Left,20.16426,0_1,61_65
14103,398.2476,877.7881_0.8651666_1173.138,Left,27.26308,0_0,51_66
14104,398.8876,759.0837_0.8433979_1021.051,Right,26.93877,0_2,66_61
14105,401.1277,945.5281_0.8651666_909.3644,Left,6.304615,0_0,65_51
14106,401.6077,889.6461_0.730626_1174.979,Left,26.55771,0_3,51_65
14107,402.2477,1128.593_0.8651666_1091.483,Left,17.74365,0_0,61_66
14108,402.4077,892.6105_0.8433979_1175.439,Left,10.13442,0_2,51_61
14109,402.5677,1127.173_0.9621004_1100.371,Left,23.63143,2_0,61_51
14110,404.9677,877.7881_0.730626_1173.138,Left,28.38852,0_3,51_66
14111,406.4078,758.1254_0.730626_1026.974,Right,12.32791,0_3,66_51
14112,407.3678,877.7881_0.9621004_1173.138,Left,18.21715,2_0,51_66
14113,408.0078,886.6816_0.9621004_1174.519,Left,19.48281,2_0,51_65
14114,408.1678,1128.12_0.8433979_1094.446,Left,29.86631,0_2,61_66
14115,409.1278,936.619_0.688456_908.089,Left,13.48129,0_4,65_51
14116,409.7679,1127.173_0.8651666_1100.371,Left,10.26588,0_0,61_51
14117,409.9279,877.7881_0.8651666_1173.138,Left,21.88829,0_0,51_66
14118,410.7279,945.5281_0.9621004_909.3644,Left,12.85862,2_0,65_51
14119,411.2079,1127.646_0.9621004_1097.408,Left,9.967602,2_0,61_66
14120,412.0079,760.042_0.688456_1015.128,Right,16.51424,0_4,66_61
14121,412.6479,933.6493_0.8651666_907.6638,Left,23.63365,0_0,65_66
14122,413.7679,1130.014_0.9621004_1082.596,Left,25.05139,2_0,61_65
14123,414.408,758.1254_0.8433979_1026.974,Right,15.06409,0_2,66_51
14124,414.568,1127.173_0.730626_1100.371,Left,21.01172,0_3,61_51
14125,416.008,760.5212_1.710887_1012.166,Right,11.02582,1_1,66_65
14126,417.128,759.5629_0.730626_1018.089,Right,24.3699,0_3,66_61
14127,417.288,758.1254_0.8429536_1026.974,Right,15.94981,0_1,66_51
14128,417.448,883.7171_0.8433979_1174.058,Left,21.50153,0_2,51_65
14129,418.8881,933.6493_0.9621004_907.6638,Left,7.430762,2_0,65_66
14130,419.3681,759.0837_0.688456_1021.051,Right,18.1692,0_4,66_61
14131,420.4881,1127.173_0.8433979_1100.371,Left,20.65782,0_2,61_51
14132,421.2881,759.5629_0.9621004_1018.089,Right,6.378331,2_0,66_61
14133,423.8482,877.7881_0.8651666_1173.138,Left,11.06079,0_0,51_66
14134,424.4882,933.6493_0.8429536_907.6638,Left,30.90223,0_1,65_66
14135,426.5682,948.4979_0.8433979_909.7896,Left,9.597634,0_2,65_61
14136,427.2083,757.6463_0.9621004_1029.935,Right,27.00499,2_0,66_51
14137,427.3683,760.5212_0.9621004_1012.166,Right,22.36889,2_0,66_65
14138,427.6883,1127.173_0.9621004_1100.371,Left,8.469292,2_0,61_51
14139,428.8083,759.5629_0.688456_1018.089,Right,7.19722,0_4,66_61
14140,428.9683,1129.067_0.9621004_1088.521,Left,10.55434,2_0,61_66
14141,429.4483,877.7881_0.8433979_1173.138,Left,28.98203,0_2,51_66
14142,430.2483,1130.014_0.8433979_1082.596,Left,32.83011,0_2,61_65
14143,431.2083,1129.54_0.9621004_1085.559,Left,13.1312,2_0,61_65
14144,432.4884,760.5212_0.730626_1012.166,Right,24.67241,0_3,66_65
14145,432.6484,877.7881_0.9621004_1173.138,Left,7.232504,2_0,51_66
14146,432.9684,948.4979_0.8651666_909.7896,Left,20.14488,0_0,65_61
14147,432.9684,880.7526_0.9621004_1173.598,Left,13.77476,2_0,51_65
14148,433.4484,889.6461_0.8429536_1174.979,Left,20.43881,0_1,51_65
14149,435.5284,880.7526_0.8651666_1173.598,Left,17.02557,0_0,51_65
14150,436.4885,760.5212_0.9621004_1012.166,Right,18.29607,2_0,66_65
14151,437.7685,758.6046_0.8429536_1024.012,Right,18.67873,0_1,66_51
14152,437.9285,1127.646_0.9621004_1097.408,Left,25.51435,2_0,61_66
14153,438.8885,1129.067_0.730626_1088.521,Left,7.831478,0_3,61_66
14154,439.3685,758.1254_0.9621004_1026.974,Right,7.720506,2_0,66_51
14155,439.3685,877.7881_0.9621004_1173.138,Left,12.96518,2_0,51_66
14156,439.3685,892.6105_0.9621004_1175.439,Left,9.674642,2_0,51_61
14157,440.3286,760.5212_0.9621004_1012.166,Right,12.55032,2_0,66_65
14158,440.4886,948.4979_0.9621004_909.7896,Left,18.90553,2_0,65_61
14159,440.8086,886.6816_0.8433979_1174.519,Left,24.81213,0_2,51_65
14160,441.1286,1128.12_0.730626_1094.446,Left,15.91933,0_3,61_66
14161,441.6086,1129.54_0.688456_1085.559,Left,14.28473,0_4,61_65
14162,443.2086,758.6046_0.8433979_1024.012,Right,8.213866,0_2,66_51
14163,444.0086,948.4979_1.362484_909.7896,Left,12.04272,1_2,65_61
14164,444.9687,760.5212_0.8651666_1012.166,Right,24.22108,0_0,66_65
14165,445.7687,1128.593_0.688456_1091.483,Left,32.86044,0_4,61_66
14166,445.9287,757.6463_0.8429536_1029.935,Right,11.53294,0_1,66_51
14167,446.5687,758.1254_0.8433979_1026.974,Right,20.2719,0_2,66_51
14168,447.8487,886.6816_0.688456_1174.519,Left,6.717054,0_4,51_65
14169,448.0087,942.5584_0.8433979_908.9393,Left,14.56311,0_2,65_51
14170,448.4887,933.6493_0.9621004_907.6638,Left,11.96451,2_0,65_66
14171,449.2888,889.6461_0.688456_1174.979,Left,15.87753,0_4,51_65
14172,449.9288,877.7881_0.9621004_1173.138,Left,21.48213,2_0,51_66
14173,450.4088,936.619_0.9621004_908.089,Left,21.57831,2_0,65_51
14174,451.3688,1130.014_0.8433979_1082.596,Left,19.31484,0_2,61_65
14175,451.3688,942.5584_0.688456_908.9393,Left,16.25392,0_4,65_51
14176,451.3688,880.7526_0.9621004_1173.598,Left,26.82294,2_0,51_65
14177,451.8488,933.6493_0.8429536_907.6638,Left,15.92141,0_1,65_66
14178,452.4888,760.042_0.8433979_1015.128,Right,9.22696,0_2,66_61
14179,454.2489,1127.173_0.8429536_1100.371,Left,26.73989,0_1,61_51
14180,455.2089,760.5212_0.9621004_1012.166,Right,25.41784,2_0,66_65
14181,456.4889,948.4979_0.730626_909.7896,Left,28.50114,0_3,65_61
14182,456.6489,1127.173_0.730626_1100.371,Left,8.521938,0_3,61_51
14183,457.2889,1127.646_0.730626_1097.408,Left,21.49046,0_3,61_66
14184,461.129,1127.173_0.8651666_1100.371,Left,23.86038,0_0,61_51
14185,461.929,886.6816_0.730626_1174.519,Left,19.4308,0_3,51_65
14186,462.2491,948.4979_0.9621004_909.7896,Left,26.27801,2_0,65_61
14187,462.2491,933.6493_0.8433979_907.6638,Left,28.46409,0_2,65_66
14188,462.8891,759.0837_0.9621004_1021.051,Right,6.243819,2_0,66_61
14189,463.6891,760.5212_0.8651666_1012.166,Right,11.84223,0_0,66_65
14190,464.6491,758.1254_0.9621004_1026.974,Right,17.40927,2_0,66_51
14191,465.2891,933.6493_0.688456_907.6638,Left,8.870993,0_4,65_66
14192,465.6091,757.6463_0.688456_1029.935,Right,15.59236,0_4,66_51
14193,465.7691,877.7881_0.9621004_1173.138,Left,16.17609,2_0,51_66
14194,465.9291,948.4979_0.9621004_909.7896,Left,6.748507,2_0,65_61
14195,466.0891,1128.12_0.8651666_1094.446,Left,19.00657,0_0,61_66
14196,466.2491,758.6046_0.688456_1024.012,Right,22.78776,0_4,66_51
14197,467.0492,886.6816_0.8433979_1174.519,Left,18.53328,0_2,51_65
14198,467.6892,880.7526_0.8433979_1173.598,Left,18.1287,0_2,51_65
14199,467.8492,892.6105_0.8651666_1175.439,Left,26.59526,0_0,51_61
14200,468.3292,1128.12_0.9621004_1094.446,Left,21.78294,2_0,61_66
14201,469.1292,877.7881_0.688456_1173.138,Left,19.49839,0_4,51_66
14202,469.2892,933.6493_0.8651666_907.6638,Left,10.41473,0_0,65_66
14203,469.9292,889.6461_1.362484_1174.979,Left,9.738966,1_2,51_65
14204,470.0892,892.6105_0.8651666_1175.439,Left,29.78298,0_0,51_61
14205,471.3693,760.042_0.9621004_1015.128,Right,13.87523,2_0,66_61
14206,471.6893,877.7881_0.8429536_1173.138,Left,14.46908,0_1,51_66
14207,472.3293,1127.173_1.362484_1100.371,Left,22.73505,1_2,61_51
14208,472.4893,759.5629_0.9621004_1018.089,Right,12.11348,2_0,66_61
14209,472.6493,880.7526_0.8429536_1173.598,Left,7.339953,0_1,51_65
14210,473.7693,1127.646_0.9621004_1097.408,Left,9.58189,2_0,61_66
14211,475.3694,1128.12_0.8651666_1094.446,Left,21.83324,0_0,61_66
14212,475.6894,1130.014_0.8429536_1082.596,Left,26.49441,0_1,61_65
14213,475.8494,758.6046_0.730626_1024.012,Right,17.85268,0_3,66_51
14214,476.6494,1128.593_0.8433979_1091.483,Left,20.15481,0_2,61_66
14215,477.4494,936.619_0.8651666_908.089,Left,22.16171,0_0,65_51
14216,477.6094,892.6105_0.8651666_1175.439,Left,19.0802,0_0,51_61
14217,480.6495,892.6105_0.8433979_1175.439,Left,10.60109,0_2,51_61
14218,481.2895,877.7881_0.8651666_1173.138,Left,31.9975,0_0,51_66
14219,482.5695,948.4979_0.8651666_909.7896,Left,18.72192,0_0,65_61
14220,483.5295,936.619_0.8429536_908.089,Left,22.12238,0_1,65_51
14221,483.6895,1127.646_0.8429536_1097.408,Left,18.32623,0_1,61_66
14222,484.8096,933.6493_0.8429536_907.6638,Left,29.71742,0_1,65_66
14223,484.9696,889.6461_0.688456_1174.979,Left,19.73212,0_4,51_65
14224,487.5296,1130.014_0.9621004_1082.596,Left,23.71946,2_0,61_65
14225,488.0096,892.6105_0.688456_1175.439,Left,10.19665,0_4,51_61
14226,488.6497,758.1254_0.688456_1026.974,Right,13.08148,0_4,66_51
14227,490.7297,1127.173_0.9621004_1100.371,Left,24.25072,2_0,61_51
14228,490.7297,883.7171_0.8651666_1174.058,Left,11.65388,0_0,51_65
14229,490.8897,948.4979_0.730626_909.7896,Left,25.41006,0_3,65_61
14230,492.9698,933.6493_1.362484_907.6638,Left,13.95748,1_2,65_66
14231,493.2898,1127.173_0.8433979_1100.371,Left,6.624242,0_2,61_51
14232,494.0898,942.5584_0.8433979_908.9393,Left,12.3643,0_2,65_51
14233,494.8898,877.7881_0.8433979_1173.138,Left,8.573078,0_2,51_66
14234,497.2899,936.619_0.9621004_908.089,Left,5.855078,2_0,65_51
14235,497.9299,1128.593_0.9621004_1091.483,Left,19.80773,2_0,61_66
14236,497.9299,948.4979_0.730626_909.7896,Left,19.75948,0_3,65_61
14237,498.7299,889.6461_0.688456_1174.979,Left,18.07731,0_4,51_65
14238,499.0499,760.5212_0.8429536_1012.166,Right,19.62193,0_1,66_65
14239,500.9699,948.4979_1.362484_909.7896,Left,27.05335,1_2,65_61
14240,500.9699,760.042_0.8429536_1015.128,Right,8.674318,0_1,66_61
14241,501.77,933.6493_0.8651666_907.6638,Left,12.87436,0_0,65_66
14242,501.77,892.6105_0.9621004_1175.439,Left,24.24494,2_0,51_61
14243,502.41,877.7881_0.9621004_1173.138,Left,18.6471,2_0,51_66
14244,504.33,760.5212_0.8651666_1012.166,Right,26.64443,0_0,66_65
14245,504.49,945.5281_0.9621004_909.3644,Left,13.23544,2_0,65_51
14246,505.13,759.0837_0.9621004_1021.051,Right,15.90639,2_0,66_61
14247,506.4101,933.6493_0.8429536_907.6638,Left,20.53668,0_1,65_66
14248,507.8501,892.6105_0.688456_1175.439,Left,6.304122,0_4,51_61
14249,508.4901,1129.54_0.9621004_1085.559,Left,20.02176,2_0,61_65
14250,510.4102,886.6816_1.710887_1174.519,Left,26.84544,1_1,51_65
14251,512.8101,758.6046_0.730626_1024.012,Right,22.5175,0_3,66_51
14252,513.13,760.042_0.8651666_1015.128,Right,15.18829,0_0,66_61
14253,515.0497,1130.014_0.730626_1082.596,Left,13.7331,0_3,61_65
14254,515.6896,889.6461_0.8433979_1174.979,Left,18.46616,0_2,51_65
14255,518.2491,1127.173_0.688456_1100.371,Left,27.97788,0_4,61_51
14256,519.5289,757.6463_0.730626_1029.935,Right,32.98691,0_3,66_51
14257,520.6487,948.4979_0.730626_909.7896,Left,11.78827,0_3,65_61
14258,521.6086,760.5212_0.8651666_1012.166,Right,21.87301,0_0,66_65
14259,523.5283,877.7881_1.362484_1173.138,Left,9.191219,1_2,51_66
14260,523.6882,948.4979_0.688456_909.7896,Left,22.13574,0_4,65_61
14261,525.7679,1127.173_0.8651666_1100.371,Left,31.36222,0_0,61_51
14262,526.2478,1130.014_0.9621004_1082.596,Left,14.22871,2_0,61_65
14263,527.3676,883.7171_0.688456_1174.058,Left,32.18276,0_4,51_65
14264,527.5276,1127.173_0.9621004_1100.371,Left,14.3006,2_0,61_51
14265,528.0075,1128.12_0.8651666_1094.446,Left,22.182,0_0,61_66
14266,528.1675,886.6816_0.8651666_1174.519,Left,9.303233,0_0,51_65
14267,530.2471,892.6105_0.688456_1175.439,Left,5.731613,0_4,51_61
14268,530.7271,889.6461_0.8433979_1174.979,Left,17.41081,0_2,51_65
14269,531.3669,1127.173_0.688456_1100.371,Left,12.38282,0_4,61_51
14270,532.3268,948.4979_1.362484_909.7896,Left,17.04804,1_2,65_61
14271,532.9667,942.5584_0.8429536_908.9393,Left,17.16205,0_1,65_51
14272,533.6066,1127.646_0.730626_1097.408,Left,6.018741,0_3,61_66
14273,534.7264,1129.54_0.9621004_1085.559,Left,22.82924,2_0,61_65
14274,535.3663,880.7526_0.9621004_1173.598,Left,10.10664,2_0,51_65
14275,536.6461,877.7881_0.730626_1173.138,Left,9.206235,0_3,51_66
14276,537.2859,892.6105_0.730626_1175.439,Left,29.36231,0_3,51_61
14277,537.4459,1127.173_0.688456_1100.371,Left,28.86664,0_4,61_51
14278,537.7659,1130.014_0.8433979_1082.596,Left,17.0427,0_2,61_65
14279,538.2458,759.5629_0.9621004_1018.089,Right,23.48012,2_0,66_61
14280,538.2458,759.0837_0.8429536_1021.051,Right,26.9443,0_1,66_61
14281,538.7257,939.5887_0.8429536_908.5142,Left,22.49633,0_1,65_51
14282,539.2056,936.619_0.8429536_908.089,Left,14.97298,0_1,65_51
14283,540.1655,886.6816_0.8651666_1174.519,Left,15.81931,0_0,51_65
14284,540.4854,760.5212_0.688456_1012.166,Right,6.778431,0_4,66_65
14285,541.2853,1127.173_0.9621004_1100.371,Left,17.57541,2_0,61_51
14286,542.5651,892.6105_0.8433979_1175.439,Left,12.40542,0_2,51_61
14287,543.5249,883.7171_0.8651666_1174.058,Left,30.61154,0_0,51_65
14288,544.3248,877.7881_0.8429536_1173.138,Left,25.02721,0_1,51_66
14289,544.9647,1127.173_0.688456_1100.371,Left,11.55173,0_4,61_51
14290,545.4446,757.6463_0.8429536_1029.935,Right,32.57275,0_1,66_51
14291,545.6046,886.6816_0.9621004_1174.519,Left,13.91083,2_0,51_65
14292,546.4044,892.6105_1.710887_1175.439,Left,8.210423,1_1,51_61
14293,548.3241,886.6816_0.688456_1174.519,Left,27.85795,0_4,51_65
14294,548.4841,1127.646_0.8429536_1097.408,Left,20.8266,0_1,61_66
14295,550.5637,1130.014_0.9621004_1082.596,Left,19.31123,2_0,61_65
14296,552.4834,758.6046_0.8429536_1024.012,Right,8.634068,0_1,66_51
14297,553.4432,877.7881_0.8651666_1173.138,Left,28.79014,0_0,51_66
14298,554.4031,948.4979_0.688456_909.7896,Left,26.90047,0_4,65_61
14299,554.563,759.5629_0.730626_1018.089,Right,27.61383,0_3,66_61
14300,555.8428,948.4979_1.362484_909.7896,Left,22.06112,1_2,65_61
14301,557.6025,942.5584_0.8651666_908.9393,Left,8.027594,0_0,65_51
14302,559.8422,1129.067_0.8433979_1088.521,Left,27.31789,0_2,61_66
14303,560.1621,1127.173_0.8433979_1100.371,Left,17.42315,0_2,61_51
14304,560.4821,1127.646_0.8429536_1097.408,Left,19.85035,0_1,61_66
14305,560.642,1129.54_0.9621004_1085.559,Left,19.13617,2_0,61_65
14306,560.802,877.7881_0.8433979_1173.138,Left,26.07443,0_2,51_66
14307,561.4419,760.5212_0.688456_1012.166,Right,24.20642,0_4,66_65
14308,561.7618,883.7171_0.730626_1174.058,Left,6.664116,0_3,51_65
14309,562.0818,939.5887_0.8651666_908.5142,Left,33.13083,0_0,65_51
14310,562.7217,877.7881_0.730626_1173.138,Left,9.478646,0_3,51_66
14311,562.8817,942.5584_0.9621004_908.9393,Left,24.91094,2_0,65_51
14312,563.3616,1127.173_0.9621004_1100.371,Left,19.60521,2_0,61_51
14313,564.3214,759.0837_0.688456_1021.051,Right,19.81035,0_4,66_61
14314,564.4814,886.6816_0.730626_1174.519,Left,23.8837,0_3,51_65
14315,564.6414,1130.014_0.8433979_1082.596,Left,8.777692,0_2,61_65
14316,565.6012,948.4979_0.9621004_909.7896,Left,11.54576,2_0,65_61
14317,566.2411,759.5629_0.8651666_1018.089,Right,8.023025,0_0,66_61
14318,568.3207,1127.173_0.9621004_1100.371,Left,11.14295,2_0,61_51
14319,568.4807,939.5887_0.730626_908.5142,Left,24.92563,0_3,65_51
14320,569.1206,1128.593_0.688456_1091.483,Left,6.847523,0_4,61_66
14321,569.6005,1129.54_0.730626_1085.559,Left,18.2574,0_3,61_65
14322,570.2404,760.5212_0.8651666_1012.166,Right,30.2421,0_0,66_65
14323,570.5604,1128.12_0.8651666_1094.446,Left,13.03337,0_0,61_66
14324,571.8401,758.1254_0.9621004_1026.974,Right,19.41863,2_0,66_51
14325,572.0001,1130.014_0.8651666_1082.596,Left,30.29237,0_0,61_65
14326,572.0001,758.6046_0.730626_1024.012,Right,30.65273,0_3,66_51
14327,572.64,1127.173_0.8429536_1100.371,Left,7.738737,0_1,61_51
14328,572.8,880.7526_0.9621004_1173.598,Left,14.92923,2_0,51_65
14329,573.4399,877.7881_0.730626_1173.138,Left,15.39899,0_3,51_66
14330,574.5597,936.619_1.362484_908.089,Left,12.77984,1_2,65_51
14331,575.9995,760.042_0.8651666_1015.128,Right,21.49242,0_0,66_61
14332,576.4794,760.5212_0.8433979_1012.166,Right,24.76821,0_2,66_65
14333,576.6393,758.1254_0.8429536_1026.974,Right,6.224197,0_1,66_51
14334,576.7993,1129.067_0.8651666_1088.521,Left,7.807437,0_0,61_66
14335,576.9593,883.7171_0.730626_1174.058,Left,25.07301,0_3,51_65
14336,577.9191,758.6046_0.8651666_1024.012,Right,30.15245,0_0,66_51
14337,578.0791,886.6816_0.688456_1174.519,Left,9.507948,0_4,51_65
14338,578.399,760.5212_0.9621004_1012.166,Right,26.87263,2_0,66_65
14339,579.9988,939.5887_0.8429536_908.5142,Left,28.78703,0_1,65_51
