车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
12090,263.5245,892.6105_0.9621004_1175.439,Left,5.793833,2_0,51_61
12091,263.8445,1129.067_0.688456_1088.521,Left,13.8732,0_4,61_66
12092,264.9645,1127.173_0.9621004_1100.371,Left,16.38902,2_0,61_51
12093,265.4445,948.4979_0.9621004_909.7896,Left,25.97689,2_0,65_61
12094,266.0846,942.5584_0.9621004_908.9393,Left,12.76423,2_0,65_51
12095,266.7246,757.6463_0.730626_1029.935,Right,13.9502,0_3,66_51
12096,267.0446,1128.12_0.688456_1094.446,Left,31.85861,0_4,61_66
12097,267.0446,933.6493_0.688456_907.6638,Left,20.01024,0_4,65_66
12098,267.6846,889.6461_0.9621004_1174.979,Left,22.2784,2_0,51_65
12099,268.9646,1128.12_0.730626_1094.446,Left,32.8695,0_3,61_66
12100,269.4446,760.5212_0.688456_1012.166,Right,17.47466,0_4,66_65
12101,272.3247,877.7881_0.9621004_1173.138,Left,11.88447,2_0,51_66
12102,273.6047,892.6105_0.8433979_1175.439,Left,22.21707,0_2,51_61
12103,273.7647,1128.593_0.9621004_1091.483,Left,19.9264,2_0,61_66
12104,274.4048,1130.014_0.8651666_1082.596,Left,23.30623,0_0,61_65
12105,274.8848,948.4979_0.688456_909.7896,Left,32.78705,0_4,65_61
12106,275.6848,939.5887_0.688456_908.5142,Left,24.96223,0_4,65_51
12107,275.6848,757.6463_0.9621004_1029.935,Right,11.06213,2_0,66_51
12108,276.8048,758.6046_0.8433979_1024.012,Right,15.56446,0_2,66_51
12109,276.9648,933.6493_0.9621004_907.6638,Left,25.82462,2_0,65_66
12110,278.8849,760.5212_0.8651666_1012.166,Right,24.21819,0_0,66_65
12111,279.5249,1127.173_0.688456_1100.371,Left,18.82784,0_4,61_51
12112,279.8449,892.6105_0.688456_1175.439,Left,30.91706,0_4,51_61
12113,281.4449,892.6105_0.9621004_1175.439,Left,23.91318,2_0,51_61
12114,284.005,948.4979_0.8429536_909.7896,Left,25.51257,0_1,65_61
12115,284.805,933.6493_1.710887_907.6638,Left,21.64738,1_1,65_66
12116,285.125,886.6816_0.8433979_1174.519,Left,18.15937,0_2,51_65
12117,285.445,892.6105_0.688456_1175.439,Left,11.7359,0_4,51_61
12118,286.405,942.5584_0.730626_908.9393,Left,8.982029,0_3,65_51
12119,287.6851,760.042_0.9621004_1015.128,Right,9.780633,2_0,66_61
12120,288.1651,877.7881_0.688456_1173.138,Left,25.9239,0_4,51_66
12121,288.8051,760.5212_0.688456_1012.166,Right,26.19886,0_4,66_65
12122,290.0851,936.619_0.8651666_908.089,Left,5.99488,0_0,65_51
12123,292.0052,948.4979_0.688456_909.7896,Left,22.96732,0_4,65_61
12124,292.0052,758.6046_0.9621004_1024.012,Right,22.6106,2_0,66_51
12125,292.4852,1130.014_0.730626_1082.596,Left,21.72668,0_3,61_65
12126,293.4452,877.7881_0.688456_1173.138,Left,21.42299,0_4,51_66
12127,293.7652,948.4979_0.9621004_909.7896,Left,11.49022,2_0,65_61
12128,294.5652,760.042_0.9621004_1015.128,Right,10.97337,2_0,66_61
12129,294.8852,945.5281_0.8433979_909.3644,Left,9.721933,0_2,65_51
12130,295.3652,877.7881_0.8651666_1173.138,Left,11.40804,0_0,51_66
12131,296.3253,1130.014_0.688456_1082.596,Left,14.075,0_4,61_65
12132,298.5653,942.5584_0.9621004_908.9393,Left,22.7923,2_0,65_51
12133,298.5653,760.5212_0.688456_1012.166,Right,28.09086,0_4,66_65
12134,298.5653,883.7171_1.362484_1174.058,Left,25.12406,1_2,51_65
12135,299.2053,1129.067_0.9621004_1088.521,Left,7.834268,2_0,61_66
12136,299.6853,892.6105_0.8429536_1175.439,Left,7.762131,0_1,51_61
12137,299.8453,759.5629_0.9621004_1018.089,Right,8.257524,2_0,66_61
12138,300.8054,760.5212_0.8433979_1012.166,Right,30.19485,0_2,66_65
12139,301.4454,760.042_0.9621004_1015.128,Right,9.358118,2_0,66_61
12140,303.5254,889.6461_0.8433979_1174.979,Left,8.043659,0_2,51_65
12141,306.0855,880.7526_0.8651666_1173.598,Left,20.36013,0_0,51_65
12142,306.8855,1127.173_0.8429536_1100.371,Left,14.19979,0_1,61_51
12143,307.8455,760.5212_0.8433979_1012.166,Right,30.32552,0_2,66_65
12144,308.8055,758.6046_0.9621004_1024.012,Right,10.54511,2_0,66_51
12145,309.1255,933.6493_0.730626_907.6638,Left,20.11763,0_3,65_66
12146,309.9256,877.7881_0.688456_1173.138,Left,17.44175,0_4,51_66
12147,310.2456,1127.173_0.9621004_1100.371,Left,13.54058,2_0,61_51
12148,311.3656,1129.54_0.8433979_1085.559,Left,9.020514,0_2,61_65
12149,313.4456,1130.014_0.9621004_1082.596,Left,10.79986,2_0,61_65
12150,313.7657,1127.646_0.9621004_1097.408,Left,11.86519,2_0,61_66
12151,313.9257,877.7881_0.9621004_1173.138,Left,20.46438,2_0,51_66
12152,316.3257,945.5281_0.8429536_909.3644,Left,11.37345,0_1,65_51
12153,317.1257,939.5887_0.8433979_908.5142,Left,19.89195,0_2,65_51
12154,318.7258,1127.173_0.730626_1100.371,Left,28.64195,0_3,61_51
12155,320.6458,933.6493_0.730626_907.6638,Left,26.82708,0_3,65_66
12156,320.9658,948.4979_0.688456_909.7896,Left,6.323795,0_4,65_61
12157,325.4459,758.6046_0.9621004_1024.012,Right,12.77959,2_0,66_51
12158,329.926,877.7881_0.8651666_1173.138,Left,12.22331,0_0,51_66
12159,330.246,933.6493_0.9621004_907.6638,Left,14.43706,2_0,65_66
12160,330.246,759.0837_0.688456_1021.051,Right,32.06122,0_4,66_61
12161,330.246,892.6105_0.9621004_1175.439,Left,20.31405,2_0,51_61
12162,330.886,757.6463_0.8433979_1029.935,Right,9.636164,0_2,66_51
12163,332.6461,877.7881_0.9621004_1173.138,Left,24.29069,2_0,51_66
12164,332.8061,945.5281_1.362484_909.3644,Left,11.04953,1_2,65_51
12165,335.2061,883.7171_0.8429536_1174.058,Left,32.53966,0_1,51_65
12166,337.2862,760.042_0.9621004_1015.128,Right,21.49473,2_0,66_61
12167,337.6062,883.7171_0.730626_1174.058,Left,12.27792,0_3,51_65
12168,337.7662,933.6493_0.8429536_907.6638,Left,26.8302,0_1,65_66
12169,338.2462,760.5212_0.688456_1012.166,Right,10.61512,0_4,66_65
12170,340.8063,1129.54_0.9621004_1085.559,Left,11.6109,2_0,61_65
12171,340.9663,757.6463_0.9621004_1029.935,Right,16.56831,2_0,66_51
12172,341.2863,877.7881_0.8433979_1173.138,Left,28.59298,0_2,51_66
12173,343.5263,1127.646_0.688456_1097.408,Left,12.83957,0_4,61_66
12174,344.1664,1129.54_0.9621004_1085.559,Left,14.41603,2_0,61_65
12175,344.3264,892.6105_0.9621004_1175.439,Left,9.205094,2_0,51_61
12176,344.9664,760.5212_0.688456_1012.166,Right,28.1871,0_4,66_65
12177,345.7664,1130.014_0.9621004_1082.596,Left,8.883838,2_0,61_65
12178,346.0864,1128.12_0.8429536_1094.446,Left,22.85782,0_1,61_66
12179,349.7665,759.5629_0.9621004_1018.089,Right,24.45042,2_0,66_61
12180,350.7265,758.1254_1.362484_1026.974,Right,27.71361,1_2,66_51
12181,350.7265,886.6816_0.688456_1174.519,Left,26.93005,0_4,51_65
12182,351.3665,1127.173_0.8651666_1100.371,Left,6.955988,0_0,61_51
12183,353.9266,945.5281_0.730626_909.3644,Left,19.97503,0_3,65_51
12184,354.0866,759.0837_1.362484_1021.051,Right,23.39131,1_2,66_61
12185,354.7266,1129.067_0.8433979_1088.521,Left,22.50855,0_2,61_66
12186,356.6466,760.5212_0.9621004_1012.166,Right,18.89541,2_0,66_65
12187,357.4467,936.619_0.9621004_908.089,Left,10.39747,2_0,65_51
12188,358.2467,1128.12_0.730626_1094.446,Left,31.05614,0_3,61_66
12189,358.7267,760.5212_0.9621004_1012.166,Right,18.74352,2_0,66_65
12190,359.5267,942.5584_0.688456_908.9393,Left,12.34149,0_4,65_51
12191,360.9667,889.6461_0.730626_1174.979,Left,8.342068,0_3,51_65
12192,361.4467,892.6105_0.9621004_1175.439,Left,7.08349,2_0,51_61
12193,361.6068,877.7881_0.8429536_1173.138,Left,21.68694,0_1,51_66
12194,362.2468,1129.54_0.688456_1085.559,Left,27.62945,0_4,61_65
12195,362.8868,1127.173_0.8651666_1100.371,Left,19.32511,0_0,61_51
12196,363.3668,933.6493_0.688456_907.6638,Left,15.62728,0_4,65_66
12197,363.5268,1127.646_0.8429536_1097.408,Left,22.77649,0_1,61_66
12198,364.0068,877.7881_0.9621004_1173.138,Left,25.29648,2_0,51_66
12199,364.9668,936.619_0.8651666_908.089,Left,18.80957,0_0,65_51
12200,364.9668,758.6046_0.9621004_1024.012,Right,25.03747,2_0,66_51
12201,365.4468,758.1254_0.9621004_1026.974,Right,7.845522,2_0,66_51
12202,365.7668,1130.014_0.8433979_1082.596,Left,22.1033,0_2,61_65
12203,366.2469,889.6461_0.9621004_1174.979,Left,22.04061,2_0,51_65
12204,368.3269,759.0837_0.688456_1021.051,Right,26.50087,0_4,66_61
12205,368.9669,877.7881_0.688456_1173.138,Left,22.6689,0_4,51_66
12206,369.4469,758.6046_0.8651666_1024.012,Right,23.66198,0_0,66_51
12207,369.6069,948.4979_0.8429536_909.7896,Left,10.83783,0_1,65_61
12208,370.0869,933.6493_1.710887_907.6638,Left,14.53971,1_1,65_66
12209,371.207,892.6105_0.9621004_1175.439,Left,15.3632,2_0,51_61
12210,372.007,1130.014_0.8429536_1082.596,Left,19.25807,0_1,61_65
12211,372.967,942.5584_0.9621004_908.9393,Left,23.60714,2_0,65_51
12212,373.927,758.1254_0.8429536_1026.974,Right,5.694395,0_1,66_51
12213,374.247,886.6816_0.730626_1174.519,Left,14.81634,0_3,51_65
12214,375.0471,948.4979_0.9621004_909.7896,Left,22.12442,2_0,65_61
12215,375.3671,759.5629_0.8433979_1018.089,Right,12.0138,0_2,66_61
12216,376.1671,945.5281_0.8651666_909.3644,Left,32.23613,0_0,65_51
12217,376.4871,877.7881_0.688456_1173.138,Left,25.69579,0_4,51_66
12218,376.9671,889.6461_0.688456_1174.979,Left,6.022502,0_4,51_65
12219,378.0871,877.7881_0.688456_1173.138,Left,31.5383,0_4,51_66
12220,378.4071,945.5281_0.730626_909.3644,Left,7.62461,0_3,65_51
12221,379.2072,948.4979_0.8651666_909.7896,Left,22.8503,0_0,65_61
12222,379.2072,760.5212_0.8651666_1012.166,Right,30.59115,0_0,66_65
12223,379.2072,880.7526_0.688456_1173.598,Left,23.97494,0_4,51_65
12224,381.7672,1128.593_0.8651666_1091.483,Left,22.06717,0_0,61_66
12225,382.5672,1127.173_0.9621004_1100.371,Left,23.43992,2_0,61_51
12226,383.2072,1128.12_0.8651666_1094.446,Left,7.603225,0_0,61_66
12227,383.6873,948.4979_0.8433979_909.7896,Left,30.16456,0_2,65_61
12228,384.6473,942.5584_0.688456_908.9393,Left,23.6758,0_4,65_51
12229,386.0873,1129.067_0.8651666_1088.521,Left,23.97021,0_0,61_66
12230,386.2473,892.6105_1.710887_1175.439,Left,27.71883,1_1,51_61
12231,386.2473,889.6461_0.9621004_1174.979,Left,13.65083,2_0,51_65
12232,386.4073,1127.173_0.730626_1100.371,Left,22.11208,0_3,61_51
12233,386.4073,945.5281_0.8433979_909.3644,Left,31.68254,0_2,65_51
12234,387.6873,877.7881_0.688456_1173.138,Left,9.862558,0_4,51_66
12235,387.8474,759.5629_0.9621004_1018.089,Right,21.89235,2_0,66_61
12236,388.3274,939.5887_0.9621004_908.5142,Left,22.62892,2_0,65_51
12237,390.2474,1129.54_0.8651666_1085.559,Left,7.382392,0_0,61_65
12238,390.4074,760.042_0.8429536_1015.128,Right,22.71929,0_1,66_61
12239,390.7274,1128.12_0.9621004_1094.446,Left,11.33075,2_0,61_66
12240,391.0474,758.6046_0.730626_1024.012,Right,9.012395,0_3,66_51
12241,391.2074,1127.173_0.9621004_1100.371,Left,18.40581,2_0,61_51
12242,391.8474,948.4979_0.9621004_909.7896,Left,22.34618,2_0,65_61
12243,392.0074,760.5212_0.8429536_1012.166,Right,25.86036,0_1,66_65
12244,392.3275,1128.593_0.9621004_1091.483,Left,19.19703,2_0,61_66
12245,392.3275,880.7526_0.8651666_1173.598,Left,15.63187,0_0,51_65
12246,392.9675,877.7881_0.9621004_1173.138,Left,27.62342,2_0,51_66
12247,393.6075,948.4979_0.8651666_909.7896,Left,26.8973,0_0,65_61
12248,394.7275,760.5212_0.9621004_1012.166,Right,15.1913,2_0,66_65
12249,394.7275,880.7526_0.730626_1173.598,Left,13.22796,0_3,51_65
12250,397.1276,1129.54_0.8429536_1085.559,Left,17.1461,0_1,61_65
12251,398.4076,1127.173_0.8433979_1100.371,Left,10.75202,0_2,61_51
12252,398.7276,758.6046_0.8433979_1024.012,Right,19.24618,0_2,66_51
12253,399.6876,1129.54_0.8651666_1085.559,Left,10.62185,0_0,61_65
12254,400.8076,877.7881_1.710887_1173.138,Left,22.96775,1_1,51_66
12255,401.1277,1128.593_0.730626_1091.483,Left,28.39231,0_3,61_66
12256,401.2877,948.4979_0.8651666_909.7896,Left,6.84642,0_0,65_61
12257,401.4477,1128.12_0.8429536_1094.446,Left,22.27952,0_1,61_66
12258,402.0877,760.5212_0.8433979_1012.166,Right,25.30381,0_2,66_65
12259,402.5677,758.1254_0.9621004_1026.974,Right,13.91152,2_0,66_51
12260,402.7277,759.0837_0.8651666_1021.051,Right,24.0496,0_0,66_61
12261,405.1277,757.6463_0.9621004_1029.935,Right,21.10752,2_0,66_51
12262,405.6078,1130.014_1.710887_1082.596,Left,25.75362,1_1,61_65
12263,406.0878,945.5281_0.8651666_909.3644,Left,22.96457,0_0,65_51
12264,409.1278,1128.593_0.8651666_1091.483,Left,15.09745,0_0,61_66
12265,409.9279,936.619_0.688456_908.089,Left,20.84389,0_4,65_51
12266,409.9279,889.6461_0.8429536_1174.979,Left,19.09536,0_1,51_65
12267,410.0879,877.7881_0.9621004_1173.138,Left,20.74975,2_0,51_66
12268,411.5279,939.5887_0.8429536_908.5142,Left,25.57804,0_1,65_51
12269,412.0079,758.1254_0.688456_1026.974,Right,19.54346,0_4,66_51
12270,412.8079,948.4979_0.730626_909.7896,Left,25.72008,0_3,65_61
12271,413.7679,760.5212_0.8429536_1012.166,Right,8.395086,0_1,66_65
12272,414.248,759.5629_0.9621004_1018.089,Right,6.026734,2_0,66_61
12273,415.848,936.619_0.9621004_908.089,Left,27.55,2_0,65_51
12274,415.848,758.1254_0.730626_1026.974,Right,26.7005,0_3,66_51
12275,416.488,939.5887_0.8429536_908.5142,Left,22.35166,0_1,65_51
12276,417.288,948.4979_0.688456_909.7896,Left,27.07634,0_4,65_61
12277,420.3281,758.6046_0.688456_1024.012,Right,7.591174,0_4,66_51
12278,422.5681,1127.173_0.8433979_1100.371,Left,28.13351,0_2,61_51
12279,423.3682,877.7881_1.362484_1173.138,Left,6.560345,1_2,51_66
12280,424.0082,880.7526_0.688456_1173.598,Left,28.32539,0_4,51_65
12281,425.1282,936.619_0.688456_908.089,Left,22.30772,0_4,65_51
12282,425.6082,1130.014_0.730626_1082.596,Left,6.54367,0_3,61_65
12283,426.0882,948.4979_0.8433979_909.7896,Left,17.53331,0_2,65_61
12284,426.4082,1127.173_0.9621004_1100.371,Left,10.18507,2_0,61_51
12285,426.8882,945.5281_0.688456_909.3644,Left,32.11503,0_4,65_51
12286,427.0482,936.619_0.9621004_908.089,Left,10.10004,2_0,65_51
12287,428.0083,883.7171_0.8433979_1174.058,Left,18.41905,0_2,51_65
12288,428.1683,760.042_0.8433979_1015.128,Right,19.6785,0_2,66_61
12289,428.4883,939.5887_0.8433979_908.5142,Left,10.01507,0_2,65_51
12290,428.8083,1128.593_0.688456_1091.483,Left,31.4307,0_4,61_66
12291,429.7683,1129.54_0.9621004_1085.559,Left,15.0011,2_0,61_65
12292,429.7683,889.6461_0.730626_1174.979,Left,8.374677,0_3,51_65
12293,430.2483,883.7171_0.8429536_1174.058,Left,7.97563,0_1,51_65
12294,431.0483,1129.067_0.9621004_1088.521,Left,27.73814,2_0,61_66
12295,431.8484,1127.173_0.8651666_1100.371,Left,8.696234,0_0,61_51
12296,432.1684,939.5887_0.730626_908.5142,Left,25.64436,0_3,65_51
12297,432.8084,880.7526_0.9621004_1173.598,Left,24.98726,2_0,51_65
12298,433.6084,1128.593_1.710887_1091.483,Left,13.94941,1_1,61_66
12299,433.6084,877.7881_0.8429536_1173.138,Left,8.202151,0_1,51_66
12300,433.7684,933.6493_0.688456_907.6638,Left,21.73161,0_4,65_66
12301,434.0884,759.5629_0.9621004_1018.089,Right,12.24389,2_0,66_61
12302,435.0484,760.5212_0.730626_1012.166,Right,22.14787,0_3,66_65
12303,435.5284,760.042_0.9621004_1015.128,Right,12.6356,2_0,66_61
12304,436.1685,948.4979_0.8429536_909.7896,Left,23.98207,0_1,65_61
12305,436.8085,758.6046_0.8651666_1024.012,Right,23.35955,0_0,66_51
12306,437.2885,883.7171_0.9621004_1174.058,Left,22.35925,2_0,51_65
12307,437.9285,758.1254_0.8429536_1026.974,Right,10.69364,0_1,66_51
12308,438.0885,760.5212_0.8429536_1012.166,Right,21.06415,0_1,66_65
12309,439.0485,1127.646_0.688456_1097.408,Left,14.33912,0_4,61_66
12310,439.2085,939.5887_0.8651666_908.5142,Left,9.677902,0_0,65_51
12311,439.6885,933.6493_0.9621004_907.6638,Left,22.20337,2_0,65_66
12312,441.7686,1128.593_0.688456_1091.483,Left,11.18249,0_4,61_66
12313,442.2486,759.5629_0.9621004_1018.089,Right,6.198569,2_0,66_61
12314,444.8087,948.4979_0.8651666_909.7896,Left,25.39453,0_0,65_61
12315,444.8087,759.0837_0.8429536_1021.051,Right,16.02514,0_1,66_61
12316,445.9287,1127.173_0.8433979_1100.371,Left,10.16952,0_2,61_51
12317,445.9287,889.6461_0.8433979_1174.979,Left,19.24924,0_2,51_65
12318,446.4087,760.5212_0.730626_1012.166,Right,11.15985,0_3,66_65
12319,447.2087,757.6463_0.9621004_1029.935,Right,14.66366,2_0,66_51
12320,447.3687,758.6046_1.710887_1024.012,Right,20.95214,1_1,66_51
12321,447.8487,1130.014_0.8429536_1082.596,Left,5.588549,0_1,61_65
12322,448.6487,883.7171_0.9621004_1174.058,Left,23.43818,2_0,51_65
12323,448.9688,759.0837_0.8433979_1021.051,Right,22.3537,0_2,66_61
12324,449.1288,877.7881_0.8429536_1173.138,Left,10.64268,0_1,51_66
12325,449.9288,948.4979_0.8651666_909.7896,Left,16.3695,0_0,65_61
12326,449.9288,760.5212_0.8433979_1012.166,Right,8.175943,0_2,66_65
12327,450.4088,1127.646_0.9621004_1097.408,Left,13.21074,2_0,61_66
12328,450.4088,933.6493_0.8651666_907.6638,Left,22.63026,0_0,65_66
12329,450.8888,1129.067_0.688456_1088.521,Left,27.66019,0_4,61_66
12330,452.0088,936.619_0.688456_908.089,Left,10.44948,0_4,65_51
12331,453.9289,945.5281_0.8433979_909.3644,Left,24.86414,0_2,65_51
12332,454.5689,758.1254_0.730626_1026.974,Right,32.27258,0_3,66_51
12333,455.3689,933.6493_0.730626_907.6638,Left,23.20472,0_3,65_66
12334,456.4889,1130.014_0.8651666_1082.596,Left,31.84535,0_0,61_65
12335,456.8089,892.6105_1.362484_1175.439,Left,6.496154,1_2,51_61
12336,457.2889,1127.173_0.8651666_1100.371,Left,31.31584,0_0,61_51
12337,457.929,877.7881_0.9621004_1173.138,Left,11.91649,2_0,51_66
12338,460.169,945.5281_0.730626_909.3644,Left,28.71911,0_3,65_51
12339,460.329,1129.54_0.8433979_1085.559,Left,6.584968,0_2,61_65
12340,460.649,1127.173_0.688456_1100.371,Left,9.064065,0_4,61_51
12341,462.4091,758.1254_0.8651666_1026.974,Right,9.305484,0_0,66_51
12342,462.5691,1128.12_0.688456_1094.446,Left,27.0384,0_4,61_66
12343,463.5291,877.7881_1.710887_1173.138,Left,10.85706,1_1,51_66
12344,463.8491,933.6493_0.9621004_907.6638,Left,13.2295,2_0,65_66
12345,464.8091,760.042_0.8433979_1015.128,Right,13.71719,0_2,66_61
12346,468.3292,760.5212_0.9621004_1012.166,Right,9.405332,2_0,66_65
12347,468.4892,948.4979_0.9621004_909.7896,Left,17.23133,2_0,65_61
12348,469.9292,892.6105_0.688456_1175.439,Left,33.26349,0_4,51_61
12349,470.5692,933.6493_0.688456_907.6638,Left,16.67355,0_4,65_66
12350,470.7292,758.6046_1.362484_1024.012,Right,26.75525,1_2,66_51
12351,472.4893,1128.12_0.8651666_1094.446,Left,31.85635,0_0,61_66
12352,473.1293,760.042_0.730626_1015.128,Right,29.34756,0_3,66_61
12353,473.9293,936.619_1.710887_908.089,Left,12.03409,1_1,65_51
12354,474.2493,760.5212_0.9621004_1012.166,Right,26.48018,2_0,66_65
12355,475.3694,759.5629_0.9621004_1018.089,Right,25.44969,2_0,66_61
12356,476.0094,1127.173_0.9621004_1100.371,Left,10.09968,2_0,61_51
12357,476.6494,758.1254_1.362484_1026.974,Right,11.92977,1_2,66_51
12358,477.9294,948.4979_0.8433979_909.7896,Left,14.82954,0_2,65_61
12359,478.2494,877.7881_0.8433979_1173.138,Left,13.48672,0_2,51_66
12360,478.8894,933.6493_0.730626_907.6638,Left,18.85227,0_3,65_66
12361,479.6895,942.5584_0.9621004_908.9393,Left,8.146726,2_0,65_51
12362,480.6495,1127.173_0.9621004_1100.371,Left,17.15924,2_0,61_51
12363,480.8095,758.6046_0.8433979_1024.012,Right,5.635623,0_2,66_51
12364,480.9695,892.6105_0.8429536_1175.439,Left,17.87679,0_1,51_61
12365,482.0895,1129.54_1.710887_1085.559,Left,20.79235,1_1,61_65
12366,482.0895,948.4979_0.8429536_909.7896,Left,10.67231,0_1,65_61
12367,482.0895,877.7881_0.9621004_1173.138,Left,9.516964,2_0,51_66
12368,482.8895,757.6463_0.8433979_1029.935,Right,28.24388,0_2,66_51
12369,484.1696,892.6105_0.8433979_1175.439,Left,18.24426,0_2,51_61
12370,485.1296,1130.014_0.9621004_1082.596,Left,15.90704,2_0,61_65
12371,486.0896,939.5887_0.9621004_908.5142,Left,6.796416,2_0,65_51
12372,486.5696,933.6493_0.9621004_907.6638,Left,12.97171,2_0,65_66
12373,487.2096,760.5212_0.8429536_1012.166,Right,12.91938,0_1,66_65
12374,488.4897,948.4979_0.688456_909.7896,Left,26.12534,0_4,65_61
12375,488.6497,759.0837_0.688456_1021.051,Right,24.45678,0_4,66_61
12376,489.2897,758.1254_0.9621004_1026.974,Right,10.04429,2_0,66_51
12377,490.2497,877.7881_0.9621004_1173.138,Left,12.3788,2_0,51_66
12378,491.2097,939.5887_0.8651666_908.5142,Left,21.19899,0_0,65_51
12379,492.1697,760.5212_0.8433979_1012.166,Right,15.24077,0_2,66_65
12380,493.1298,948.4979_0.9621004_909.7896,Left,5.619483,2_0,65_61
12381,493.1298,760.042_0.8651666_1015.128,Right,19.21505,0_0,66_61
12382,493.7698,933.6493_0.8433979_907.6638,Left,24.49313,0_2,65_66
12383,494.4098,1129.067_0.8429536_1088.521,Left,18.46186,0_1,61_66
12384,495.0498,889.6461_0.8429536_1174.979,Left,25.42304,0_1,51_65
12385,495.2098,760.5212_0.730626_1012.166,Right,26.92126,0_3,66_65
12386,498.5699,760.042_0.8433979_1015.128,Right,8.898737,0_2,66_61
12387,499.8499,933.6493_0.9621004_907.6638,Left,23.52448,2_0,65_66
12388,502.25,760.5212_0.9621004_1012.166,Right,27.59214,2_0,66_65
12389,502.89,877.7881_0.8433979_1173.138,Left,32.52097,0_2,51_66
12390,503.05,1127.173_0.8429536_1100.371,Left,27.05762,0_1,61_51
12391,503.37,892.6105_0.9621004_1175.439,Left,11.35495,2_0,51_61
12392,504.65,886.6816_0.688456_1174.519,Left,23.31672,0_4,51_65
12393,505.61,1128.12_0.8429536_1094.446,Left,14.23186,0_1,61_66
12394,507.3701,760.5212_0.8433979_1012.166,Right,27.87878,0_2,66_65
12395,508.6501,758.1254_0.9621004_1026.974,Right,21.39335,2_0,66_51
12396,509.1301,759.0837_0.8433979_1021.051,Right,26.39877,0_2,66_61
12397,511.2102,880.7526_0.9621004_1173.598,Left,16.10474,2_0,51_65
12398,512.3301,1127.173_0.730626_1100.371,Left,12.70028,,61_51
12399,512.3301,892.6105_0.8651666_1175.439,Left,6.36905,0_0,51_61
12400,513.13,760.5212_0.8429536_1012.166,Right,8.745261,0_1,66_65
12401,514.5698,942.5584_0.9621004_908.9393,Left,19.40743,2_0,65_51
12402,514.5698,760.5212_1.710887_1012.166,Right,9.613401,1_1,66_65
12403,515.2097,758.6046_0.688456_1024.012,Right,8.627889,0_4,66_51
12404,515.3696,1128.593_0.688456_1091.483,Left,6.190027,0_4,61_66
12405,515.3696,760.042_0.8433979_1015.128,Right,18.76926,0_2,66_61
12406,516.8094,877.7881_0.8433979_1173.138,Left,23.90916,0_2,51_66
12407,517.1293,1128.12_0.9621004_1094.446,Left,20.64268,2_0,61_66
12408,517.6093,880.7526_0.688456_1173.598,Left,24.41792,0_4,51_65
12409,518.4091,760.042_0.9621004_1015.128,Right,23.20112,2_0,66_61
12410,518.4091,889.6461_0.730626_1174.979,Left,17.22377,0_3,51_65
12411,518.889,933.6493_0.9621004_907.6638,Left,11.83941,2_0,65_66
12412,520.8087,883.7171_0.9621004_1174.058,Left,14.22556,2_0,51_65
12413,523.5283,892.6105_0.8651666_1175.439,Left,8.790683,0_0,51_61
12414,524.1682,936.619_0.9621004_908.089,Left,12.34165,2_0,65_51
12415,524.1682,886.6816_0.730626_1174.519,Left,13.17386,0_3,51_65
12416,524.6481,933.6493_0.8651666_907.6638,Left,7.615651,0_0,65_66
12417,528.8074,758.6046_0.730626_1024.012,Right,27.06147,0_3,66_51
12418,530.4071,877.7881_0.8429536_1173.138,Left,9.348794,0_1,51_66
12419,531.6869,758.6046_0.730626_1024.012,Right,9.789649,0_3,66_51
12420,532.3268,757.6463_0.9621004_1029.935,Right,5.923314,2_0,66_51
12421,532.8067,1128.12_0.688456_1094.446,Left,14.78209,0_4,61_66
12422,534.7264,759.0837_0.8433979_1021.051,Right,23.41156,0_2,66_61
12423,536.966,760.042_0.688456_1015.128,Right,24.65042,0_4,66_61
12424,538.4058,1130.014_0.8433979_1082.596,Left,28.21597,0_2,61_65
12425,540.0055,1129.54_0.8433979_1085.559,Left,14.15826,0_2,61_65
12426,540.0055,760.5212_0.688456_1012.166,Right,15.57746,0_4,66_65
12427,540.6454,892.6105_0.688456_1175.439,Left,31.3438,0_4,51_61
12428,540.9653,760.042_0.9621004_1015.128,Right,13.6987,2_0,66_61
12429,541.7652,1127.646_0.8651666_1097.408,Left,18.16131,0_0,61_66
12430,541.7652,759.5629_0.9621004_1018.089,Right,17.92075,2_0,66_61
12431,541.9252,939.5887_0.730626_908.5142,Left,15.30662,0_3,65_51
12432,542.4051,1128.593_0.688456_1091.483,Left,13.57754,0_4,61_66
12433,542.4051,760.5212_0.9621004_1012.166,Right,14.32249,2_0,66_65
12434,542.885,1130.014_0.730626_1082.596,Left,6.067189,0_3,61_65
12435,542.885,877.7881_0.8651666_1173.138,Left,20.43365,0_0,51_66
12436,544.3248,892.6105_0.9621004_1175.439,Left,11.84491,2_0,51_61
12437,544.4847,758.6046_1.710887_1024.012,Right,9.001283,1_1,66_51
12438,545.6046,760.042_0.8433979_1015.128,Right,28.47299,0_2,66_61
12439,546.4044,1127.173_0.8651666_1100.371,Left,13.79686,0_0,61_51
12440,546.8843,883.7171_0.9621004_1174.058,Left,10.03879,2_0,51_65
12441,547.8442,877.7881_0.9621004_1173.138,Left,6.060909,2_0,51_66
12442,548.0042,759.0837_0.730626_1021.051,Right,14.17702,0_3,66_61
12443,548.1641,760.5212_0.8651666_1012.166,Right,31.68541,0_0,66_65
