车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
2538,257.6044,1130.014_0.8433979_1082.596,Left,15.80233,0_2,61_65
2539,258.8844,1128.593_0.8433979_1091.483,Left,19.24396,0_2,61_66
2540,259.2044,758.1254_0.688456_1026.974,Right,22.40444,0_4,66_51
2541,260.9644,1127.646_0.9621004_1097.408,Left,24.37488,2_0,61_66
2542,260.9644,892.6105_0.688456_1175.439,Left,5.782086,0_4,51_61
2543,264.1645,760.042_1.710887_1015.128,Right,19.61736,1_1,66_61
2544,264.3245,948.4979_0.8433979_909.7896,Left,28.10343,0_2,65_61
2545,265.7646,883.7171_0.8651666_1174.058,Left,16.44133,0_0,51_65
2546,266.0846,1127.173_0.8651666_1100.371,Left,12.79479,0_0,61_51
2547,266.0846,1127.646_0.8651666_1097.408,Left,16.5645,0_0,61_66
2548,266.0846,936.619_0.8433979_908.089,Left,7.856042,0_2,65_51
2549,266.7246,948.4979_0.8429536_909.7896,Left,11.0008,0_1,65_61
2550,267.0446,877.7881_0.8433979_1173.138,Left,27.052,0_2,51_66
2551,269.1246,758.6046_0.8651666_1024.012,Right,25.02814,0_0,66_51
2552,269.2846,1128.593_0.730626_1091.483,Left,12.76808,0_3,61_66
2553,269.6046,933.6493_0.8433979_907.6638,Left,15.4564,0_2,65_66
2554,270.4047,760.5212_0.688456_1012.166,Right,7.938066,0_4,66_65
2555,272.3247,758.6046_0.8651666_1024.012,Right,22.99266,0_0,66_51
2556,273.4447,948.4979_0.9621004_909.7896,Left,19.02592,2_0,65_61
2557,275.0448,886.6816_1.362484_1174.519,Left,20.46431,1_2,51_65
2558,275.2048,1130.014_0.8433979_1082.596,Left,7.389892,0_2,61_65
2559,275.6848,877.7881_0.9621004_1173.138,Left,10.77691,2_0,51_66
2560,277.4448,1127.173_0.730626_1100.371,Left,17.37652,0_3,61_51
2561,278.8849,880.7526_0.730626_1173.598,Left,10.88268,0_3,51_65
2562,279.5249,933.6493_0.8429536_907.6638,Left,20.39403,0_1,65_66
2563,279.8449,1127.173_0.9621004_1100.371,Left,26.87076,2_0,61_51
2564,281.7649,759.0837_0.8433979_1021.051,Right,25.77502,0_2,66_61
2565,282.4049,758.6046_1.710887_1024.012,Right,6.546953,1_1,66_51
2566,282.5649,892.6105_0.8433979_1175.439,Left,29.34367,0_2,51_61
2567,282.8849,1127.173_0.9621004_1100.371,Left,10.43013,2_0,61_51
2568,283.205,933.6493_0.688456_907.6638,Left,18.43603,0_4,65_66
2569,283.365,948.4979_0.730626_909.7896,Left,23.74589,0_3,65_61
2570,283.525,936.619_0.730626_908.089,Left,26.35076,0_3,65_51
2571,284.645,877.7881_0.9621004_1173.138,Left,17.17264,2_0,51_66
2572,285.445,942.5584_0.9621004_908.9393,Left,7.386658,2_0,65_51
2573,286.565,880.7526_0.8433979_1173.598,Left,23.33202,0_2,51_65
2574,288.3251,759.5629_0.9621004_1018.089,Right,22.39869,2_0,66_61
2575,289.6051,933.6493_0.730626_907.6638,Left,17.89355,0_3,65_66
2576,289.9251,948.4979_0.8429536_909.7896,Left,13.28686,0_1,65_61
2577,289.9251,880.7526_0.9621004_1173.598,Left,21.60756,2_0,51_65
2578,290.2451,939.5887_0.688456_908.5142,Left,17.37993,0_4,65_51
2579,291.5251,759.0837_0.688456_1021.051,Right,32.4861,0_4,66_61
2580,291.6852,933.6493_0.8429536_907.6638,Left,20.46697,,65_66
2581,292.1652,1127.173_0.9621004_1100.371,Left,9.752558,2_0,61_51
2582,292.1652,945.5281_0.688456_909.3644,Left,29.40737,0_4,65_51
2583,292.8052,942.5584_0.688456_908.9393,Left,22.77526,0_4,65_51
2584,294.2452,877.7881_0.730626_1173.138,Left,22.39882,0_3,51_66
2585,294.4052,760.042_0.9621004_1015.128,Right,7.803247,2_0,66_61
2586,295.0452,760.5212_0.9621004_1012.166,Right,22.11374,2_0,66_65
2587,296.3253,1127.173_0.8433979_1100.371,Left,24.66243,0_2,61_51
2588,297.1253,759.5629_0.9621004_1018.089,Right,24.09109,2_0,66_61
2589,297.4453,759.0837_0.8651666_1021.051,Right,23.99581,0_0,66_61
2590,297.7653,757.6463_0.688456_1029.935,Right,19.32837,0_4,66_51
2591,299.5253,886.6816_0.8651666_1174.519,Left,27.8673,0_0,51_65
2592,299.6853,759.5629_0.9621004_1018.089,Right,21.72025,2_0,66_61
2593,300.4854,760.5212_0.9621004_1012.166,Right,18.75967,2_0,66_65
2594,301.6054,1127.173_0.8651666_1100.371,Left,18.56882,0_0,61_51
2595,302.2454,892.6105_0.9621004_1175.439,Left,15.51766,2_0,51_61
2596,304.6454,877.7881_0.688456_1173.138,Left,13.3984,0_4,51_66
2597,305.4455,948.4979_0.688456_909.7896,Left,12.48199,0_4,65_61
2598,305.9255,1127.173_0.688456_1100.371,Left,18.70689,0_4,61_51
2599,307.5255,757.6463_0.9621004_1029.935,Right,11.04288,2_0,66_51
2600,307.6855,892.6105_0.8429536_1175.439,Left,15.83938,0_1,51_61
2601,308.8055,1129.067_0.730626_1088.521,Left,11.20762,0_3,61_66
2602,309.7656,1127.173_1.362484_1100.371,Left,11.37363,1_2,61_51
2603,310.2456,758.6046_0.8429536_1024.012,Right,16.13148,0_1,66_51
2604,310.7256,1128.593_0.730626_1091.483,Left,30.95212,0_3,61_66
2605,311.0456,877.7881_0.8651666_1173.138,Left,18.27224,0_0,51_66
2606,311.2056,1127.646_0.9621004_1097.408,Left,23.37959,2_0,61_66
2607,311.8456,759.5629_0.8651666_1018.089,Right,27.7824,0_0,66_61
2608,312.6456,880.7526_0.688456_1173.598,Left,9.952661,0_4,51_65
2609,312.9656,1130.014_0.8433979_1082.596,Left,10.68859,0_2,61_65
2610,313.4456,1128.593_0.8651666_1091.483,Left,21.38655,0_0,61_66
2611,314.8857,760.5212_0.8651666_1012.166,Right,32.78698,0_0,66_65
2612,316.9657,759.5629_0.8433979_1018.089,Right,27.48565,0_2,66_61
2613,317.6057,757.6463_0.730626_1029.935,Right,14.31873,0_3,66_51
2614,317.9258,760.5212_0.8433979_1012.166,Right,6.146476,0_2,66_65
2615,319.6858,1130.014_0.730626_1082.596,Left,17.6479,0_3,61_65
2616,320.8058,757.6463_0.8429536_1029.935,Right,15.87565,0_1,66_51
2617,321.1258,883.7171_0.8433979_1174.058,Left,19.74627,0_2,51_65
2618,321.6058,933.6493_1.362484_907.6638,Left,19.24309,1_2,65_66
2619,321.7658,1129.54_0.8651666_1085.559,Left,16.02716,0_0,61_65
2620,322.5659,1128.12_0.8433979_1094.446,Left,28.97455,0_2,61_66
2621,322.7259,889.6461_0.9621004_1174.979,Left,16.88945,2_0,51_65
2622,324.6459,1127.173_0.9621004_1100.371,Left,9.999835,2_0,61_51
2623,326.5659,760.5212_0.730626_1012.166,Right,14.17215,0_3,66_65
2624,326.886,757.6463_0.688456_1029.935,Right,14.24449,0_4,66_51
2625,326.886,892.6105_0.8433979_1175.439,Left,16.43494,0_2,51_61
2626,327.366,948.4979_0.8429536_909.7896,Left,12.15423,0_1,65_61
2627,327.526,877.7881_0.688456_1173.138,Left,18.51111,0_4,51_66
2628,328.166,942.5584_0.8429536_908.9393,Left,14.56058,0_1,65_51
2629,329.446,759.5629_0.8651666_1018.089,Right,23.29306,0_0,66_61
2630,330.566,948.4979_1.362484_909.7896,Left,10.14986,1_2,65_61
2631,331.2061,933.6493_0.730626_907.6638,Left,8.864897,0_3,65_66
2632,331.6861,892.6105_0.9621004_1175.439,Left,20.29769,2_0,51_61
2633,332.0061,939.5887_0.9621004_908.5142,Left,20.15918,2_0,65_51
2634,332.4861,760.042_0.688456_1015.128,Right,10.59146,0_4,66_61
2635,332.8061,883.7171_0.8429536_1174.058,Left,26.90763,0_1,51_65
2636,333.2861,1128.12_0.8429536_1094.446,Left,26.95038,0_1,61_66
2637,334.0861,892.6105_0.8651666_1175.439,Left,17.63506,0_0,51_61
2638,334.5661,877.7881_0.8651666_1173.138,Left,8.376404,0_0,51_66
2639,334.8861,936.619_0.688456_908.089,Left,10.02627,0_4,65_51
2640,335.2061,933.6493_0.8433979_907.6638,Left,8.67705,,65_66
2641,335.3661,939.5887_1.710887_908.5142,Left,16.59991,1_1,65_51
2642,337.9262,1127.173_0.688456_1100.371,Left,25.58126,0_4,61_51
2643,338.0862,892.6105_0.730626_1175.439,Left,17.44435,0_3,51_61
2644,339.2062,760.5212_0.8433979_1012.166,Right,11.17499,0_2,66_65
2645,339.8463,1127.173_0.8429536_1100.371,Left,29.35148,0_1,61_51
2646,339.8463,877.7881_0.8433979_1173.138,Left,27.48351,0_2,51_66
2647,340.4863,1129.067_0.730626_1088.521,Left,28.23347,0_3,61_66
2648,340.8063,880.7526_0.730626_1173.598,Left,26.73956,0_3,51_65
2649,343.0463,1127.173_0.8433979_1100.371,Left,15.63846,0_2,61_51
2650,344.4864,942.5584_1.710887_908.9393,Left,16.33417,1_1,65_51
2651,344.8064,1128.593_0.8429536_1091.483,Left,15.74069,0_1,61_66
2652,346.0864,759.5629_0.8651666_1018.089,Right,6.656303,0_0,66_61
2653,346.4064,948.4979_0.8433979_909.7896,Left,24.16274,0_2,65_61
2654,346.4064,880.7526_0.8651666_1173.598,Left,10.77785,0_0,51_65
2655,349.6065,758.1254_0.688456_1026.974,Right,13.95078,0_4,66_51
2656,350.4065,877.7881_0.9621004_1173.138,Left,7.268427,2_0,51_66
2657,350.8865,886.6816_0.688456_1174.519,Left,9.961043,0_4,51_65
2658,351.5265,933.6493_0.8651666_907.6638,Left,23.99119,0_0,65_66
2659,352.1665,757.6463_0.9621004_1029.935,Right,11.01951,2_0,66_51
2660,353.2866,939.5887_0.9621004_908.5142,Left,18.10024,2_0,65_51
2661,354.8866,1129.067_0.9621004_1088.521,Left,22.38036,2_0,61_66
2662,355.2066,880.7526_0.730626_1173.598,Left,6.505038,0_3,51_65
2663,355.8466,759.5629_0.730626_1018.089,Right,14.48173,0_3,66_61
2664,356.3266,933.6493_0.688456_907.6638,Left,21.96852,0_4,65_66
2665,356.8066,877.7881_0.8651666_1173.138,Left,17.0134,0_0,51_66
2666,356.9666,760.5212_0.8433979_1012.166,Right,26.47826,0_2,66_65
2667,357.1266,942.5584_0.8433979_908.9393,Left,26.32923,0_2,65_51
2668,357.6067,948.4979_0.8651666_909.7896,Left,5.926476,0_0,65_61
2669,358.8867,892.6105_0.730626_1175.439,Left,13.07098,0_3,51_61
2670,359.0467,759.0837_0.9621004_1021.051,Right,6.885214,2_0,66_61
2671,360.6467,760.5212_0.730626_1012.166,Right,27.18402,0_3,66_65
2672,360.6467,877.7881_1.710887_1173.138,Left,10.94011,1_1,51_66
2673,362.0868,933.6493_0.8433979_907.6638,Left,23.62366,0_2,65_66
2674,362.2468,1127.173_0.8433979_1100.371,Left,19.97829,0_2,61_51
2675,363.6868,892.6105_0.9621004_1175.439,Left,25.29346,2_0,51_61
2676,363.8468,942.5584_0.9621004_908.9393,Left,8.507172,2_0,65_51
2677,364.6468,758.1254_0.688456_1026.974,Right,10.36182,0_4,66_51
2678,365.4468,760.5212_1.362484_1012.166,Right,6.790773,1_2,66_65
2679,366.5669,939.5887_0.8429536_908.5142,Left,32.59474,0_1,65_51
2680,368.0069,1127.646_0.9621004_1097.408,Left,11.02037,2_0,61_66
2681,368.3269,933.6493_0.730626_907.6638,Left,27.2884,0_3,65_66
2682,368.6469,877.7881_0.688456_1173.138,Left,30.44361,0_4,51_66
2683,368.8069,1127.173_0.730626_1100.371,Left,12.65749,0_3,61_51
2684,369.9269,880.7526_0.8433979_1173.598,Left,32.11367,0_2,51_65
2685,370.887,759.5629_0.730626_1018.089,Right,30.03558,0_3,66_61
2686,371.207,1130.014_0.8651666_1082.596,Left,21.70516,0_0,61_65
2687,372.967,1127.173_0.9621004_1100.371,Left,14.11089,2_0,61_51
2688,372.967,758.6046_0.8651666_1024.012,Right,33.07902,0_0,66_51
2689,372.967,877.7881_0.688456_1173.138,Left,19.13166,0_4,51_66
2690,374.8871,1130.014_0.8651666_1082.596,Left,18.95881,0_0,61_65
2691,376.0071,760.042_0.8433979_1015.128,Right,31.8973,0_2,66_61
2692,376.4871,1129.067_1.362484_1088.521,Left,23.06895,1_2,61_66
2693,376.6471,933.6493_0.9621004_907.6638,Left,11.09082,2_0,65_66
2694,376.9671,948.4979_0.730626_909.7896,Left,12.62736,0_3,65_61
2695,377.1271,886.6816_0.8433979_1174.519,Left,16.39592,0_2,51_65
2696,377.4471,877.7881_0.9621004_1173.138,Left,14.77656,2_0,51_66
2697,378.8871,939.5887_0.730626_908.5142,Left,30.97913,0_3,65_51
2698,381.1272,758.1254_0.730626_1026.974,Right,12.65836,0_3,66_51
2699,381.2872,1127.173_0.9621004_1100.371,Left,24.12094,2_0,61_51
2700,381.2872,889.6461_0.688456_1174.979,Left,8.725157,0_4,51_65
2701,381.4472,945.5281_1.710887_909.3644,Left,19.94913,1_1,65_51
2702,381.7672,760.5212_0.688456_1012.166,Right,22.72687,0_4,66_65
2703,382.4072,880.7526_0.8433979_1173.598,Left,13.46785,0_2,51_65
2704,383.0472,936.619_0.688456_908.089,Left,12.12329,0_4,65_51
2705,383.2072,877.7881_0.8651666_1173.138,Left,18.0602,0_0,51_66
2706,383.6873,757.6463_0.9621004_1029.935,Right,23.37696,2_0,66_51
2707,384.4873,760.5212_0.730626_1012.166,Right,10.40099,0_3,66_65
2708,384.6473,758.1254_0.8429536_1026.974,Right,19.4602,0_1,66_51
2709,385.1273,1130.014_0.730626_1082.596,Left,6.446559,0_3,61_65
2710,386.7273,948.4979_0.688456_909.7896,Left,12.20734,0_4,65_61
2711,386.7273,758.1254_0.9621004_1026.974,Right,22.45293,2_0,66_51
2712,388.1674,942.5584_0.9621004_908.9393,Left,5.990023,2_0,65_51
2713,388.4874,889.6461_0.8433979_1174.979,Left,17.58906,0_2,51_65
2714,389.1274,1129.54_0.8433979_1085.559,Left,12.53485,0_2,61_65
2715,389.1274,939.5887_0.8429536_908.5142,Left,5.895158,0_1,65_51
2716,391.0474,886.6816_0.8651666_1174.519,Left,11.56711,0_0,51_65
2717,391.3674,1128.12_0.730626_1094.446,Left,31.00705,0_3,61_66
2718,391.6874,1130.014_0.9621004_1082.596,Left,11.94666,2_0,61_65
2719,392.3275,759.5629_0.730626_1018.089,Right,25.45511,0_3,66_61
2720,392.8075,760.5212_0.8651666_1012.166,Right,21.13828,0_0,66_65
2721,393.2875,880.7526_0.9621004_1173.598,Left,26.73047,2_0,51_65
2722,394.8875,760.5212_0.730626_1012.166,Right,32.18322,0_3,66_65
2723,395.8475,942.5584_0.8429536_908.9393,Left,18.49748,0_1,65_51
2724,395.8475,759.5629_1.362484_1018.089,Right,26.70565,1_2,66_61
2725,396.9676,758.1254_0.8651666_1026.974,Right,24.75731,0_0,66_51
2726,397.2876,760.5212_0.730626_1012.166,Right,31.58416,0_3,66_65
2727,397.6076,945.5281_0.8429536_909.3644,Left,19.72704,0_1,65_51
2728,397.7676,948.4979_0.9621004_909.7896,Left,17.39479,2_0,65_61
2729,398.5676,883.7171_0.688456_1174.058,Left,12.70069,0_4,51_65
2730,398.8876,1128.593_0.8429536_1091.483,Left,7.128206,0_1,61_66
2731,399.2076,1130.014_0.8651666_1082.596,Left,24.07274,0_0,61_65
2732,399.3676,945.5281_0.9621004_909.3644,Left,25.6561,2_0,65_51
2733,401.4477,1127.173_0.730626_1100.371,Left,22.43559,0_3,61_51
2734,402.5677,1130.014_0.730626_1082.596,Left,25.27387,0_3,61_65
2735,402.7277,936.619_0.9621004_908.089,Left,14.31508,2_0,65_51
2736,404.4877,886.6816_0.8651666_1174.519,Left,33.03636,0_0,51_65
2737,405.1277,948.4979_0.8429536_909.7896,Left,17.02255,0_1,65_61
2738,405.4478,1127.173_0.8429536_1100.371,Left,26.78052,0_1,61_51
2739,405.4478,877.7881_0.8433979_1173.138,Left,12.89875,0_2,51_66
2740,406.5678,760.042_0.8651666_1015.128,Right,30.78857,0_0,66_61
2741,407.0478,936.619_0.9621004_908.089,Left,6.186078,2_0,65_51
2742,407.2078,760.5212_0.8433979_1012.166,Right,6.707718,0_2,66_65
2743,407.8478,880.7526_0.9621004_1173.598,Left,11.57641,2_0,51_65
2744,408.1678,1127.173_0.9621004_1100.371,Left,22.55462,2_0,61_51
2745,409.2878,1128.12_0.8433979_1094.446,Left,25.5153,0_2,61_66
2746,409.9279,877.7881_0.8433979_1173.138,Left,21.70631,0_2,51_66
2747,410.0879,1128.593_0.8651666_1091.483,Left,6.236007,0_0,61_66
2748,410.0879,886.6816_0.9621004_1174.519,Left,19.96072,2_0,51_65
2749,410.7279,883.7171_0.8429536_1174.058,Left,8.873523,0_1,51_65
2750,411.6879,758.1254_1.362484_1026.974,Right,12.3172,1_2,66_51
2751,411.6879,877.7881_0.8433979_1173.138,Left,29.00043,,51_66
2752,412.0079,757.6463_0.8433979_1029.935,Right,15.95469,0_2,66_51
2753,412.0079,759.0837_0.8433979_1021.051,Right,6.357569,0_2,66_61
2754,413.2879,877.7881_0.688456_1173.138,Left,7.827029,0_4,51_66
2755,414.408,886.6816_0.730626_1174.519,Left,27.62245,0_3,51_65
2756,415.208,760.5212_0.9621004_1012.166,Right,25.38346,2_0,66_65
2757,415.368,889.6461_0.8429536_1174.979,Left,13.1233,0_1,51_65
2758,415.848,760.042_0.688456_1015.128,Right,26.01182,0_4,66_61
2759,416.648,760.5212_1.710887_1012.166,Right,5.775618,1_1,66_65
2760,416.648,883.7171_0.688456_1174.058,Left,30.176,0_4,51_65
2761,417.448,880.7526_0.9621004_1173.598,Left,20.2685,2_0,51_65
2762,418.248,757.6463_0.8651666_1029.935,Right,8.638937,0_0,66_51
2763,418.7281,883.7171_0.9621004_1174.058,Left,7.240076,2_0,51_65
2764,419.2081,936.619_0.9621004_908.089,Left,7.074344,2_0,65_51
2765,420.0081,948.4979_0.730626_909.7896,Left,12.00318,0_3,65_61
2766,420.0081,939.5887_0.688456_908.5142,Left,16.58668,0_4,65_51
2767,420.1681,760.042_0.9621004_1015.128,Right,24.70993,2_0,66_61
2768,420.4881,892.6105_1.710887_1175.439,Left,9.715118,1_1,51_61
2769,420.4881,877.7881_0.9621004_1173.138,Left,8.101563,2_0,51_66
2770,421.2881,942.5584_0.688456_908.9393,Left,29.20569,0_4,65_51
2771,421.2881,759.5629_0.688456_1018.089,Right,8.002183,0_4,66_61
2772,424.4882,1127.173_0.9621004_1100.371,Left,20.98031,2_0,61_51
2773,425.4482,760.5212_0.8433979_1012.166,Right,5.781242,0_2,66_65
2774,427.6883,1128.12_0.8651666_1094.446,Left,21.33791,0_0,61_66
2775,427.6883,948.4979_0.688456_909.7896,Left,31.52037,0_4,65_61
2776,428.9683,880.7526_0.8651666_1173.598,Left,17.82989,0_0,51_65
2777,429.2883,758.6046_0.8429536_1024.012,Right,14.3447,0_1,66_51
2778,429.6083,1127.173_0.9621004_1100.371,Left,14.25546,2_0,61_51
2779,430.2483,948.4979_0.730626_909.7896,Left,11.36008,0_3,65_61
2780,430.4083,1129.54_0.8429536_1085.559,Left,22.53483,0_1,61_65
2781,431.0483,880.7526_0.688456_1173.598,Left,6.924652,0_4,51_65
2782,431.3683,1130.014_0.8433979_1082.596,Left,15.67289,0_2,61_65
2783,431.3683,760.5212_0.9621004_1012.166,Right,19.72344,2_0,66_65
2784,431.8484,945.5281_0.730626_909.3644,Left,7.853345,0_3,65_51
2785,432.4884,936.619_0.8651666_908.089,Left,19.03034,0_0,65_51
2786,432.8084,1128.12_0.8651666_1094.446,Left,6.742104,0_0,61_66
2787,433.2884,948.4979_0.9621004_909.7896,Left,22.33756,2_0,65_61
2788,434.7284,1129.54_0.8433979_1085.559,Left,23.20868,0_2,61_65
2789,435.0484,877.7881_0.9621004_1173.138,Left,27.61609,2_0,51_66
2790,436.3285,948.4979_0.688456_909.7896,Left,19.9262,0_4,65_61
2791,436.9685,758.1254_0.9621004_1026.974,Right,10.1603,2_0,66_51
2792,436.9685,877.7881_1.710887_1173.138,Left,23.86878,1_1,51_66
2793,437.6085,760.5212_0.8651666_1012.166,Right,20.8518,0_0,66_65
2794,438.2485,1128.593_0.8429536_1091.483,Left,8.539719,0_1,61_66
2795,438.5685,759.0837_0.730626_1021.051,Right,26.7056,0_3,66_61
2796,438.5685,880.7526_0.688456_1173.598,Left,10.38446,0_4,51_65
2797,440.6486,1128.12_0.9621004_1094.446,Left,14.13753,2_0,61_66
2798,440.8086,933.6493_0.8433979_907.6638,Left,25.96102,0_2,65_66
2799,440.8086,757.6463_0.8651666_1029.935,Right,7.754945,0_0,66_51
2800,440.9686,948.4979_0.9621004_909.7896,Left,10.00605,2_0,65_61
2801,441.6086,1129.54_0.9621004_1085.559,Left,18.13784,2_0,61_65
2802,441.6086,942.5584_0.9621004_908.9393,Left,5.639668,2_0,65_51
2803,442.8886,758.6046_0.8433979_1024.012,Right,13.49817,0_2,66_51
2804,443.2086,759.5629_0.8429536_1018.089,Right,33.29168,0_1,66_61
2805,443.8486,933.6493_0.688456_907.6638,Left,31.71816,0_4,65_66
2806,446.7287,948.4979_0.730626_909.7896,Left,33.2095,0_3,65_61
2807,448.6487,1127.173_0.688456_1100.371,Left,32.67716,0_4,61_51
2808,448.8087,880.7526_0.8429536_1173.598,Left,18.13114,0_1,51_65
2809,449.1288,1127.173_1.710887_1100.371,Left,19.55412,1_1,61_51
2810,449.7688,877.7881_0.8651666_1173.138,Left,28.42874,0_0,51_66
2811,451.5288,1127.646_0.9621004_1097.408,Left,18.87267,2_0,61_66
2812,451.5288,936.619_0.730626_908.089,Left,21.48439,0_3,65_51
2813,452.6488,933.6493_0.9621004_907.6638,Left,15.56156,2_0,65_66
2814,453.4489,877.7881_0.9621004_1173.138,Left,8.875072,2_0,51_66
2815,453.6089,948.4979_0.688456_909.7896,Left,19.7418,0_4,65_61
2816,453.6089,892.6105_0.8429536_1175.439,Left,15.08259,0_1,51_61
2817,455.0489,933.6493_0.730626_907.6638,Left,22.91802,0_3,65_66
2818,456.0089,948.4979_0.8651666_909.7896,Left,14.27875,0_0,65_61
2819,458.249,1130.014_0.9621004_1082.596,Left,11.24314,2_0,61_65
2820,460.169,877.7881_0.730626_1173.138,Left,10.9042,0_3,51_66
2821,460.489,889.6461_0.730626_1174.979,Left,23.57335,0_3,51_65
2822,460.969,892.6105_0.8651666_1175.439,Left,19.67089,0_0,51_61
2823,461.449,948.4979_0.688456_909.7896,Left,18.25542,0_4,65_61
2824,462.4091,889.6461_0.9621004_1174.979,Left,7.549113,2_0,51_65
2825,463.0491,942.5584_0.8651666_908.9393,Left,16.66733,0_0,65_51
2826,463.0491,757.6463_0.9621004_1029.935,Right,23.99855,2_0,66_51
2827,463.3691,933.6493_0.688456_907.6638,Left,17.21032,0_4,65_66
2828,463.8491,760.042_1.710887_1015.128,Right,10.78091,1_1,66_61
2829,464.1691,877.7881_0.9621004_1173.138,Left,24.89192,2_0,51_66
2830,464.9691,760.5212_0.8429536_1012.166,Right,8.794404,0_1,66_65
2831,465.6091,892.6105_0.8433979_1175.439,Left,28.46621,0_2,51_61
2832,465.9291,757.6463_0.8429536_1029.935,Right,5.710828,0_1,66_51
2833,466.0891,1129.067_0.8429536_1088.521,Left,31.80816,0_1,61_66
2834,466.2491,759.5629_0.730626_1018.089,Right,22.2496,0_3,66_61
2835,468.0092,1127.173_0.9621004_1100.371,Left,24.19625,2_0,61_51
2836,468.6492,939.5887_0.8651666_908.5142,Left,11.50228,0_0,65_51
2837,468.6492,936.619_0.730626_908.089,Left,30.68299,0_3,65_51
2838,469.7692,948.4979_0.8651666_909.7896,Left,15.42026,0_0,65_61
2839,470.2492,936.619_0.9621004_908.089,Left,10.06207,2_0,65_51
2840,470.4092,892.6105_0.8429536_1175.439,Left,32.09448,0_1,51_61
2841,471.3693,759.0837_0.8433979_1021.051,Right,11.80271,0_2,66_61
2842,471.3693,883.7171_0.688456_1174.058,Left,19.79938,0_4,51_65
2843,471.6893,877.7881_0.9621004_1173.138,Left,23.82213,2_0,51_66
2844,473.6093,758.6046_0.730626_1024.012,Right,18.44955,0_3,66_51
2845,475.6894,1128.593_0.688456_1091.483,Left,23.55988,0_4,61_66
2846,476.1694,759.5629_1.362484_1018.089,Right,24.26773,1_2,66_61
2847,476.8094,758.6046_0.9621004_1024.012,Right,6.767983,2_0,66_51
2848,478.0894,760.5212_0.8651666_1012.166,Right,21.85328,0_0,66_65
2849,478.5694,933.6493_0.8651666_907.6638,Left,12.88991,0_0,65_66
2850,480.4895,1130.014_0.8433979_1082.596,Left,21.13319,0_2,61_65
2851,480.4895,1129.067_0.730626_1088.521,Left,18.99355,0_3,61_66
2852,480.8095,892.6105_0.9621004_1175.439,Left,13.92234,2_0,51_61
2853,480.9695,760.5212_0.9621004_1012.166,Right,27.36119,2_0,66_65
2854,481.2895,1127.173_0.9621004_1100.371,Left,23.72369,2_0,61_51
2855,481.6095,1128.593_0.8433979_1091.483,Left,26.15844,0_2,61_66
2856,482.0895,877.7881_0.730626_1173.138,Left,11.21467,0_3,51_66
2857,482.5695,1130.014_0.730626_1082.596,Left,16.58049,0_3,61_65
2858,484.3296,1129.54_0.9621004_1085.559,Left,25.66028,2_0,61_65
2859,486.2496,760.5212_0.730626_1012.166,Right,6.831451,0_3,66_65
2860,486.8896,1129.067_1.710887_1088.521,Left,7.800094,1_1,61_66
2861,488.6497,1127.173_0.730626_1100.371,Left,21.48897,0_3,61_51
2862,488.9697,889.6461_0.730626_1174.979,Left,18.11005,0_3,51_65
2863,489.6097,759.5629_0.9621004_1018.089,Right,24.36459,2_0,66_61
2864,489.7697,933.6493_0.8429536_907.6638,Left,16.44621,0_1,65_66
2865,489.9297,880.7526_0.9621004_1173.598,Left,6.171615,2_0,51_65
2866,490.4097,1128.593_0.8429536_1091.483,Left,27.77819,0_1,61_66
2867,490.7297,948.4979_0.730626_909.7896,Left,18.77302,0_3,65_61
2868,491.2097,1130.014_0.730626_1082.596,Left,32.14456,0_3,61_65
2869,492.6497,760.5212_0.730626_1012.166,Right,7.791023,0_3,66_65
2870,493.7698,757.6463_0.8433979_1029.935,Right,13.50026,0_2,66_51
2871,493.9298,1129.54_0.8433979_1085.559,Left,15.09045,0_2,61_65
2872,494.5698,760.042_0.8651666_1015.128,Right,8.560534,0_0,66_61
2873,494.5698,877.7881_0.8433979_1173.138,Left,27.48186,0_2,51_66
2874,494.7298,758.6046_0.8429536_1024.012,Right,20.17961,0_1,66_51
2875,496.8098,759.5629_0.8433979_1018.089,Right,25.65226,0_2,66_61
2876,498.2499,883.7171_0.8651666_1174.058,Left,11.39685,0_0,51_65
2877,498.5699,892.6105_0.8429536_1175.439,Left,31.54131,0_1,51_61
2878,499.0499,939.5887_0.9621004_908.5142,Left,21.13325,2_0,65_51
2879,499.3699,1129.54_0.8429536_1085.559,Left,10.57452,0_1,61_65
2880,501.61,1127.646_0.9621004_1097.408,Left,20.79747,2_0,61_66
2881,502.73,1127.173_0.8433979_1100.371,Left,9.163603,0_2,61_51
2882,503.85,933.6493_0.688456_907.6638,Left,8.24761,0_4,65_66
2883,505.61,945.5281_0.8433979_909.3644,Left,10.92488,0_2,65_51
2884,506.4101,877.7881_0.9621004_1173.138,Left,18.24993,2_0,51_66
2885,507.2101,933.6493_1.710887_907.6638,Left,8.742499,1_1,65_66
2886,507.8501,889.6461_0.9621004_1174.979,Left,14.41501,2_0,51_65
2887,508.0101,892.6105_0.9621004_1175.439,Left,27.16616,2_0,51_61
2888,508.1701,942.5584_0.730626_908.9393,Left,19.87606,0_3,65_51
2889,508.4901,1128.593_0.730626_1091.483,Left,28.99044,0_3,61_66
2890,508.6501,948.4979_0.9621004_909.7896,Left,27.46878,2_0,65_61
2891,508.8101,1127.173_0.8429536_1100.371,Left,20.20704,0_1,61_51
